Connection	matching	Soot(1)	OSA(2)	SPOON(4)	JCG(8)	WALA(16)	JDT(64)	IntersectionID
(4800)org.joda.time.LocalDate.getCenturyOfEra()->(1706)org.joda.time.chrono.BasicDayOfMonthDateTimeField.get(long)	2	X				X		17
(4800)org.joda.time.LocalDate.getCenturyOfEra()->(1707)org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.get(long)	2	X				X		17
(4800)org.joda.time.LocalDate.getCenturyOfEra()->(1708)org.joda.time.chrono.BasicDayOfYearDateTimeField.get(long)	2	X				X		17
(4800)org.joda.time.LocalDate.getCenturyOfEra()->(1709)org.joda.time.chrono.BasicYearDateTimeField.get(long)	2	X				X		17
(4800)org.joda.time.LocalDate.getCenturyOfEra()->(1710)org.joda.time.field.DividedDateTimeField.get(long)	2	X				X		17
(4801)org.joda.time.LocalDate.getYearOfEra()->(674)org.joda.time.chrono.BaseChronology.yearOfEra()	2	X				X		17
(4801)org.joda.time.LocalDate.getYearOfEra()->(1688)org.joda.time.field.ZeroIsMaxDateTimeField.get(long)	2	X				X		17
(4801)org.joda.time.LocalDate.getYearOfEra()->(1689)org.joda.time.chrono.BasicMonthOfYearDateTimeField.get(long)	2	X				X		17
(4801)org.joda.time.LocalDate.getYearOfEra()->(1690)org.joda.time.chrono.GJChronology$CutoverField.get(long)	2	X				X		17
(4801)org.joda.time.LocalDate.getYearOfEra()->(1691)org.joda.time.chrono.GJYearOfEraDateTimeField.get(long)	2	X				X		17
(4801)org.joda.time.LocalDate.getYearOfEra()->(1692)org.joda.time.field.OffsetDateTimeField.get(long)	2	X				X		17
(4801)org.joda.time.LocalDate.getYearOfEra()->(1693)org.joda.time.field.RemainderDateTimeField.get(long)	2	X				X		17
(4801)org.joda.time.LocalDate.getYearOfEra()->(1694)org.joda.time.chrono.BasicWeekyearDateTimeField.get(long)	2	X				X		17
(4801)org.joda.time.LocalDate.getYearOfEra()->(1695)org.joda.time.chrono.GJEraDateTimeField.get(long)	2	X				X		17
(4801)org.joda.time.LocalDate.getYearOfEra()->(1696)org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField.get(long)	2	X				X		17
(4801)org.joda.time.LocalDate.getYearOfEra()->(1697)org.joda.time.field.DelegatedDateTimeField.get(long)	2	X				X		17
(4801)org.joda.time.LocalDate.getYearOfEra()->(1698)org.joda.time.field.UnsupportedDateTimeField.get(long)	2	X				X		17
(4801)org.joda.time.LocalDate.getYearOfEra()->(1700)org.joda.time.chrono.ISOYearOfEraDateTimeField.get(long)	1	X						1
(4801)org.joda.time.LocalDate.getYearOfEra()->(1701)org.joda.time.field.SkipDateTimeField.get(long)	2	X				X		17
(4801)org.joda.time.LocalDate.getYearOfEra()->(1702)org.joda.time.chrono.LimitChronology$LimitDateTimeField.get(long)	2	X				X		17
(4801)org.joda.time.LocalDate.getYearOfEra()->(1703)org.joda.time.field.PreciseDateTimeField.get(long)	2	X				X		17
(4801)org.joda.time.LocalDate.getYearOfEra()->(1704)org.joda.time.chrono.GJDayOfWeekDateTimeField.get(long)	2	X				X		17
(4801)org.joda.time.LocalDate.getYearOfEra()->(1705)org.joda.time.field.SkipUndoDateTimeField.get(long)	1	X						1
(4801)org.joda.time.LocalDate.getYearOfEra()->(1706)org.joda.time.chrono.BasicDayOfMonthDateTimeField.get(long)	2	X				X		17
(4801)org.joda.time.LocalDate.getYearOfEra()->(1707)org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.get(long)	2	X				X		17
(4801)org.joda.time.LocalDate.getYearOfEra()->(1708)org.joda.time.chrono.BasicDayOfYearDateTimeField.get(long)	2	X				X		17
(4801)org.joda.time.LocalDate.getYearOfEra()->(1709)org.joda.time.chrono.BasicYearDateTimeField.get(long)	2	X				X		17
(4801)org.joda.time.LocalDate.getYearOfEra()->(1710)org.joda.time.field.DividedDateTimeField.get(long)	2	X				X		17
(4802)org.joda.time.LocalDate.getYearOfCentury()->(675)org.joda.time.chrono.BaseChronology.yearOfCentury()	2	X				X		17
(4802)org.joda.time.LocalDate.getYearOfCentury()->(1688)org.joda.time.field.ZeroIsMaxDateTimeField.get(long)	2	X				X		17
(4802)org.joda.time.LocalDate.getYearOfCentury()->(1689)org.joda.time.chrono.BasicMonthOfYearDateTimeField.get(long)	2	X				X		17
(4802)org.joda.time.LocalDate.getYearOfCentury()->(1690)org.joda.time.chrono.GJChronology$CutoverField.get(long)	2	X				X		17
(4802)org.joda.time.LocalDate.getYearOfCentury()->(1691)org.joda.time.chrono.GJYearOfEraDateTimeField.get(long)	2	X				X		17
(4802)org.joda.time.LocalDate.getYearOfCentury()->(1692)org.joda.time.field.OffsetDateTimeField.get(long)	2	X				X		17
(4802)org.joda.time.LocalDate.getYearOfCentury()->(1693)org.joda.time.field.RemainderDateTimeField.get(long)	2	X				X		17
(4802)org.joda.time.LocalDate.getYearOfCentury()->(1694)org.joda.time.chrono.BasicWeekyearDateTimeField.get(long)	2	X				X		17
(4802)org.joda.time.LocalDate.getYearOfCentury()->(1695)org.joda.time.chrono.GJEraDateTimeField.get(long)	2	X				X		17
(4802)org.joda.time.LocalDate.getYearOfCentury()->(1696)org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField.get(long)	2	X				X		17
(4802)org.joda.time.LocalDate.getYearOfCentury()->(1697)org.joda.time.field.DelegatedDateTimeField.get(long)	2	X				X		17
(4802)org.joda.time.LocalDate.getYearOfCentury()->(1698)org.joda.time.field.UnsupportedDateTimeField.get(long)	2	X				X		17
(4802)org.joda.time.LocalDate.getYearOfCentury()->(1700)org.joda.time.chrono.ISOYearOfEraDateTimeField.get(long)	1	X						1
(4802)org.joda.time.LocalDate.getYearOfCentury()->(1701)org.joda.time.field.SkipDateTimeField.get(long)	2	X				X		17
(4802)org.joda.time.LocalDate.getYearOfCentury()->(1702)org.joda.time.chrono.LimitChronology$LimitDateTimeField.get(long)	2	X				X		17
(4802)org.joda.time.LocalDate.getYearOfCentury()->(1703)org.joda.time.field.PreciseDateTimeField.get(long)	2	X				X		17
(4802)org.joda.time.LocalDate.getYearOfCentury()->(1704)org.joda.time.chrono.GJDayOfWeekDateTimeField.get(long)	2	X				X		17
(4802)org.joda.time.LocalDate.getYearOfCentury()->(1705)org.joda.time.field.SkipUndoDateTimeField.get(long)	1	X						1
(4802)org.joda.time.LocalDate.getYearOfCentury()->(1706)org.joda.time.chrono.BasicDayOfMonthDateTimeField.get(long)	2	X				X		17
(4802)org.joda.time.LocalDate.getYearOfCentury()->(1707)org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.get(long)	2	X				X		17
(4802)org.joda.time.LocalDate.getYearOfCentury()->(1708)org.joda.time.chrono.BasicDayOfYearDateTimeField.get(long)	2	X				X		17
(4802)org.joda.time.LocalDate.getYearOfCentury()->(1709)org.joda.time.chrono.BasicYearDateTimeField.get(long)	2	X				X		17
(4802)org.joda.time.LocalDate.getYearOfCentury()->(1710)org.joda.time.field.DividedDateTimeField.get(long)	2	X				X		17
(4803)org.joda.time.LocalDate.getWeekyear()->(668)org.joda.time.chrono.BaseChronology.weekyear()	2	X				X		17
(4803)org.joda.time.LocalDate.getWeekyear()->(1688)org.joda.time.field.ZeroIsMaxDateTimeField.get(long)	2	X				X		17
(4803)org.joda.time.LocalDate.getWeekyear()->(1689)org.joda.time.chrono.BasicMonthOfYearDateTimeField.get(long)	2	X				X		17
(4803)org.joda.time.LocalDate.getWeekyear()->(1690)org.joda.time.chrono.GJChronology$CutoverField.get(long)	2	X				X		17
(4803)org.joda.time.LocalDate.getWeekyear()->(1691)org.joda.time.chrono.GJYearOfEraDateTimeField.get(long)	2	X				X		17
(4803)org.joda.time.LocalDate.getWeekyear()->(1692)org.joda.time.field.OffsetDateTimeField.get(long)	2	X				X		17
(4803)org.joda.time.LocalDate.getWeekyear()->(1693)org.joda.time.field.RemainderDateTimeField.get(long)	2	X				X		17
(4803)org.joda.time.LocalDate.getWeekyear()->(1694)org.joda.time.chrono.BasicWeekyearDateTimeField.get(long)	2	X				X		17
(4803)org.joda.time.LocalDate.getWeekyear()->(1695)org.joda.time.chrono.GJEraDateTimeField.get(long)	2	X				X		17
(4803)org.joda.time.LocalDate.getWeekyear()->(1696)org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField.get(long)	2	X				X		17
(4803)org.joda.time.LocalDate.getWeekyear()->(1697)org.joda.time.field.DelegatedDateTimeField.get(long)	2	X				X		17
(4803)org.joda.time.LocalDate.getWeekyear()->(1698)org.joda.time.field.UnsupportedDateTimeField.get(long)	2	X				X		17
(4803)org.joda.time.LocalDate.getWeekyear()->(1700)org.joda.time.chrono.ISOYearOfEraDateTimeField.get(long)	1	X						1
(4803)org.joda.time.LocalDate.getWeekyear()->(1701)org.joda.time.field.SkipDateTimeField.get(long)	2	X				X		17
(4803)org.joda.time.LocalDate.getWeekyear()->(1702)org.joda.time.chrono.LimitChronology$LimitDateTimeField.get(long)	2	X				X		17
(4803)org.joda.time.LocalDate.getWeekyear()->(1703)org.joda.time.field.PreciseDateTimeField.get(long)	2	X				X		17
(4803)org.joda.time.LocalDate.getWeekyear()->(1704)org.joda.time.chrono.GJDayOfWeekDateTimeField.get(long)	2	X				X		17
(4803)org.joda.time.LocalDate.getWeekyear()->(1705)org.joda.time.field.SkipUndoDateTimeField.get(long)	1	X						1
(4803)org.joda.time.LocalDate.getWeekyear()->(1706)org.joda.time.chrono.BasicDayOfMonthDateTimeField.get(long)	2	X				X		17
(4803)org.joda.time.LocalDate.getWeekyear()->(1707)org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.get(long)	2	X				X		17
(4803)org.joda.time.LocalDate.getWeekyear()->(1708)org.joda.time.chrono.BasicDayOfYearDateTimeField.get(long)	2	X				X		17
(4803)org.joda.time.LocalDate.getWeekyear()->(1709)org.joda.time.chrono.BasicYearDateTimeField.get(long)	2	X				X		17
(4803)org.joda.time.LocalDate.getWeekyear()->(1710)org.joda.time.field.DividedDateTimeField.get(long)	2	X				X		17
(4804)org.joda.time.LocalDate.getWeekOfWeekyear()->(665)org.joda.time.chrono.BaseChronology.weekOfWeekyear()	2	X				X		17
(4804)org.joda.time.LocalDate.getWeekOfWeekyear()->(1688)org.joda.time.field.ZeroIsMaxDateTimeField.get(long)	2	X				X		17
(4804)org.joda.time.LocalDate.getWeekOfWeekyear()->(1689)org.joda.time.chrono.BasicMonthOfYearDateTimeField.get(long)	2	X				X		17
(4804)org.joda.time.LocalDate.getWeekOfWeekyear()->(1690)org.joda.time.chrono.GJChronology$CutoverField.get(long)	2	X				X		17
(4804)org.joda.time.LocalDate.getWeekOfWeekyear()->(1691)org.joda.time.chrono.GJYearOfEraDateTimeField.get(long)	2	X				X		17
(4804)org.joda.time.LocalDate.getWeekOfWeekyear()->(1692)org.joda.time.field.OffsetDateTimeField.get(long)	2	X				X		17
(4804)org.joda.time.LocalDate.getWeekOfWeekyear()->(1693)org.joda.time.field.RemainderDateTimeField.get(long)	2	X				X		17
(4804)org.joda.time.LocalDate.getWeekOfWeekyear()->(1694)org.joda.time.chrono.BasicWeekyearDateTimeField.get(long)	2	X				X		17
(4804)org.joda.time.LocalDate.getWeekOfWeekyear()->(1695)org.joda.time.chrono.GJEraDateTimeField.get(long)	2	X				X		17
(4804)org.joda.time.LocalDate.getWeekOfWeekyear()->(1696)org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField.get(long)	2	X				X		17
(4804)org.joda.time.LocalDate.getWeekOfWeekyear()->(1697)org.joda.time.field.DelegatedDateTimeField.get(long)	2	X				X		17
(4804)org.joda.time.LocalDate.getWeekOfWeekyear()->(1698)org.joda.time.field.UnsupportedDateTimeField.get(long)	2	X				X		17
(4804)org.joda.time.LocalDate.getWeekOfWeekyear()->(1700)org.joda.time.chrono.ISOYearOfEraDateTimeField.get(long)	1	X						1
(4804)org.joda.time.LocalDate.getWeekOfWeekyear()->(1701)org.joda.time.field.SkipDateTimeField.get(long)	2	X				X		17
(4804)org.joda.time.LocalDate.getWeekOfWeekyear()->(1702)org.joda.time.chrono.LimitChronology$LimitDateTimeField.get(long)	2	X				X		17
(4804)org.joda.time.LocalDate.getWeekOfWeekyear()->(1703)org.joda.time.field.PreciseDateTimeField.get(long)	2	X				X		17
(4804)org.joda.time.LocalDate.getWeekOfWeekyear()->(1704)org.joda.time.chrono.GJDayOfWeekDateTimeField.get(long)	2	X				X		17
(4804)org.joda.time.LocalDate.getWeekOfWeekyear()->(1705)org.joda.time.field.SkipUndoDateTimeField.get(long)	1	X						1
(4804)org.joda.time.LocalDate.getWeekOfWeekyear()->(1706)org.joda.time.chrono.BasicDayOfMonthDateTimeField.get(long)	2	X				X		17
(4804)org.joda.time.LocalDate.getWeekOfWeekyear()->(1707)org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.get(long)	2	X				X		17
(4804)org.joda.time.LocalDate.getWeekOfWeekyear()->(1708)org.joda.time.chrono.BasicDayOfYearDateTimeField.get(long)	2	X				X		17
(4804)org.joda.time.LocalDate.getWeekOfWeekyear()->(1709)org.joda.time.chrono.BasicYearDateTimeField.get(long)	2	X				X		17
(4804)org.joda.time.LocalDate.getWeekOfWeekyear()->(1710)org.joda.time.field.DividedDateTimeField.get(long)	2	X				X		17
(4805)org.joda.time.LocalDate.getDayOfYear()->(663)org.joda.time.chrono.BaseChronology.dayOfYear()	2	X				X		17
(4805)org.joda.time.LocalDate.getDayOfYear()->(1688)org.joda.time.field.ZeroIsMaxDateTimeField.get(long)	2	X				X		17
(4805)org.joda.time.LocalDate.getDayOfYear()->(1689)org.joda.time.chrono.BasicMonthOfYearDateTimeField.get(long)	2	X				X		17
(4805)org.joda.time.LocalDate.getDayOfYear()->(1690)org.joda.time.chrono.GJChronology$CutoverField.get(long)	2	X				X		17
(4805)org.joda.time.LocalDate.getDayOfYear()->(1691)org.joda.time.chrono.GJYearOfEraDateTimeField.get(long)	2	X				X		17
(4805)org.joda.time.LocalDate.getDayOfYear()->(1692)org.joda.time.field.OffsetDateTimeField.get(long)	2	X				X		17
(4805)org.joda.time.LocalDate.getDayOfYear()->(1693)org.joda.time.field.RemainderDateTimeField.get(long)	2	X				X		17
(4805)org.joda.time.LocalDate.getDayOfYear()->(1694)org.joda.time.chrono.BasicWeekyearDateTimeField.get(long)	2	X				X		17
(4805)org.joda.time.LocalDate.getDayOfYear()->(1695)org.joda.time.chrono.GJEraDateTimeField.get(long)	2	X				X		17
(4805)org.joda.time.LocalDate.getDayOfYear()->(1696)org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField.get(long)	2	X				X		17
(4805)org.joda.time.LocalDate.getDayOfYear()->(1697)org.joda.time.field.DelegatedDateTimeField.get(long)	2	X				X		17
(4805)org.joda.time.LocalDate.getDayOfYear()->(1698)org.joda.time.field.UnsupportedDateTimeField.get(long)	2	X				X		17
(4805)org.joda.time.LocalDate.getDayOfYear()->(1700)org.joda.time.chrono.ISOYearOfEraDateTimeField.get(long)	1	X						1
(4805)org.joda.time.LocalDate.getDayOfYear()->(1701)org.joda.time.field.SkipDateTimeField.get(long)	2	X				X		17
(4805)org.joda.time.LocalDate.getDayOfYear()->(1702)org.joda.time.chrono.LimitChronology$LimitDateTimeField.get(long)	2	X				X		17
(4805)org.joda.time.LocalDate.getDayOfYear()->(1703)org.joda.time.field.PreciseDateTimeField.get(long)	2	X				X		17
(4805)org.joda.time.LocalDate.getDayOfYear()->(1704)org.joda.time.chrono.GJDayOfWeekDateTimeField.get(long)	2	X				X		17
(4805)org.joda.time.LocalDate.getDayOfYear()->(1705)org.joda.time.field.SkipUndoDateTimeField.get(long)	1	X						1
(4805)org.joda.time.LocalDate.getDayOfYear()->(1706)org.joda.time.chrono.BasicDayOfMonthDateTimeField.get(long)	2	X				X		17
(4805)org.joda.time.LocalDate.getDayOfYear()->(1707)org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.get(long)	2	X				X		17
(4805)org.joda.time.LocalDate.getDayOfYear()->(1708)org.joda.time.chrono.BasicDayOfYearDateTimeField.get(long)	2	X				X		17
(4805)org.joda.time.LocalDate.getDayOfYear()->(1709)org.joda.time.chrono.BasicYearDateTimeField.get(long)	2	X				X		17
(4805)org.joda.time.LocalDate.getDayOfYear()->(1710)org.joda.time.field.DividedDateTimeField.get(long)	2	X				X		17
(4806)org.joda.time.LocalDate.getDayOfWeek()->(661)org.joda.time.chrono.BaseChronology.dayOfWeek()	2	X				X		17
(4806)org.joda.time.LocalDate.getDayOfWeek()->(1688)org.joda.time.field.ZeroIsMaxDateTimeField.get(long)	2	X				X		17
(4806)org.joda.time.LocalDate.getDayOfWeek()->(1689)org.joda.time.chrono.BasicMonthOfYearDateTimeField.get(long)	2	X				X		17
(4806)org.joda.time.LocalDate.getDayOfWeek()->(1690)org.joda.time.chrono.GJChronology$CutoverField.get(long)	2	X				X		17
(4806)org.joda.time.LocalDate.getDayOfWeek()->(1691)org.joda.time.chrono.GJYearOfEraDateTimeField.get(long)	2	X				X		17
(4806)org.joda.time.LocalDate.getDayOfWeek()->(1692)org.joda.time.field.OffsetDateTimeField.get(long)	2	X				X		17
(4806)org.joda.time.LocalDate.getDayOfWeek()->(1693)org.joda.time.field.RemainderDateTimeField.get(long)	2	X				X		17
(4806)org.joda.time.LocalDate.getDayOfWeek()->(1694)org.joda.time.chrono.BasicWeekyearDateTimeField.get(long)	2	X				X		17
(4806)org.joda.time.LocalDate.getDayOfWeek()->(1695)org.joda.time.chrono.GJEraDateTimeField.get(long)	2	X				X		17
(4806)org.joda.time.LocalDate.getDayOfWeek()->(1696)org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField.get(long)	2	X				X		17
(4806)org.joda.time.LocalDate.getDayOfWeek()->(1697)org.joda.time.field.DelegatedDateTimeField.get(long)	2	X				X		17
(4806)org.joda.time.LocalDate.getDayOfWeek()->(1698)org.joda.time.field.UnsupportedDateTimeField.get(long)	2	X				X		17
(4806)org.joda.time.LocalDate.getDayOfWeek()->(1700)org.joda.time.chrono.ISOYearOfEraDateTimeField.get(long)	1	X						1
(4806)org.joda.time.LocalDate.getDayOfWeek()->(1701)org.joda.time.field.SkipDateTimeField.get(long)	2	X				X		17
(4806)org.joda.time.LocalDate.getDayOfWeek()->(1702)org.joda.time.chrono.LimitChronology$LimitDateTimeField.get(long)	2	X				X		17
(4806)org.joda.time.LocalDate.getDayOfWeek()->(1703)org.joda.time.field.PreciseDateTimeField.get(long)	2	X				X		17
(4806)org.joda.time.LocalDate.getDayOfWeek()->(1704)org.joda.time.chrono.GJDayOfWeekDateTimeField.get(long)	2	X				X		17
(4806)org.joda.time.LocalDate.getDayOfWeek()->(1705)org.joda.time.field.SkipUndoDateTimeField.get(long)	1	X						1
(4806)org.joda.time.LocalDate.getDayOfWeek()->(1706)org.joda.time.chrono.BasicDayOfMonthDateTimeField.get(long)	2	X				X		17
(4806)org.joda.time.LocalDate.getDayOfWeek()->(1707)org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.get(long)	2	X				X		17
(4806)org.joda.time.LocalDate.getDayOfWeek()->(1708)org.joda.time.chrono.BasicDayOfYearDateTimeField.get(long)	2	X				X		17
(4806)org.joda.time.LocalDate.getDayOfWeek()->(1709)org.joda.time.chrono.BasicYearDateTimeField.get(long)	2	X				X		17
(4806)org.joda.time.LocalDate.getDayOfWeek()->(1710)org.joda.time.field.DividedDateTimeField.get(long)	2	X				X		17
(4807)org.joda.time.LocalDate.withEra(int)->(242)org.joda.time.field.StrictDateTimeField.set(long,int)	2	X				X		17
(4807)org.joda.time.LocalDate.withEra(int)->(259)org.joda.time.field.LenientDateTimeField.set(long,int)	2	X				X		17
(4807)org.joda.time.LocalDate.withEra(int)->(260)org.joda.time.field.ZeroIsMaxDateTimeField.set(long,int)	2	X				X		17
(4807)org.joda.time.LocalDate.withEra(int)->(277)org.joda.time.field.OffsetDateTimeField.set(long,int)	2	X				X		17
(4807)org.joda.time.LocalDate.withEra(int)->(286)org.joda.time.field.PreciseDateTimeField.set(long,int)	2	X				X		17
(4807)org.joda.time.LocalDate.withEra(int)->(287)org.joda.time.field.PreciseDurationDateTimeField.set(long,int)	2	X				X		17
(4807)org.joda.time.LocalDate.withEra(int)->(289)org.joda.time.field.DividedDateTimeField.set(long,int)	2	X				X		17
(4807)org.joda.time.LocalDate.withEra(int)->(290)org.joda.time.field.SkipUndoDateTimeField.set(long,int)	1	X						1
(4807)org.joda.time.LocalDate.withEra(int)->(292)org.joda.time.field.RemainderDateTimeField.set(long,int)	2	X				X		17
(4807)org.joda.time.LocalDate.withEra(int)->(293)org.joda.time.field.SkipDateTimeField.set(long,int)	2	X				X		17
(4807)org.joda.time.LocalDate.withEra(int)->(518)org.joda.time.chrono.ISOYearOfEraDateTimeField.set(long,int)	1	X						1
(4807)org.joda.time.LocalDate.withEra(int)->(523)org.joda.time.chrono.GJChronology$CutoverField.set(long,int)	2	X				X		17
(4807)org.joda.time.LocalDate.withEra(int)->(551)org.joda.time.chrono.GJEraDateTimeField.set(long,int)	2	X				X		17
(4807)org.joda.time.LocalDate.withEra(int)->(582)org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.set(long,int)	2	X				X		17
(4807)org.joda.time.LocalDate.withEra(int)->(584)org.joda.time.chrono.BasicSingleEraDateTimeField.set(long,int)	2	X				X		17
(4807)org.joda.time.LocalDate.withEra(int)->(609)org.joda.time.chrono.BasicMonthOfYearDateTimeField.set(long,int)	2	X				X		17
(4807)org.joda.time.LocalDate.withEra(int)->(617)org.joda.time.chrono.BasicWeekyearDateTimeField.set(long,int)	2	X				X		17
(4807)org.joda.time.LocalDate.withEra(int)->(629)org.joda.time.chrono.BasicYearDateTimeField.set(long,int)	2	X				X		17
(4807)org.joda.time.LocalDate.withEra(int)->(680)org.joda.time.chrono.BaseChronology.era()	2	X				X		17
(4807)org.joda.time.LocalDate.withEra(int)->(682)org.joda.time.chrono.GJYearOfEraDateTimeField.set(long,int)	2	X				X		17
(4807)org.joda.time.LocalDate.withEra(int)->(1721)org.joda.time.field.UnsupportedDateTimeField.set(long,int)	2	X				X		17
(4807)org.joda.time.LocalDate.withEra(int)->(1722)org.joda.time.chrono.LimitChronology$LimitDateTimeField.set(long,int)	2	X				X		17
(4807)org.joda.time.LocalDate.withEra(int)->(1723)org.joda.time.field.DelegatedDateTimeField.set(long,int)	2	X				X		17
(4808)org.joda.time.LocalDate.withCenturyOfEra(int)->(242)org.joda.time.field.StrictDateTimeField.set(long,int)	2	X				X		17
(4808)org.joda.time.LocalDate.withCenturyOfEra(int)->(259)org.joda.time.field.LenientDateTimeField.set(long,int)	2	X				X		17
(4808)org.joda.time.LocalDate.withCenturyOfEra(int)->(260)org.joda.time.field.ZeroIsMaxDateTimeField.set(long,int)	2	X				X		17
(4808)org.joda.time.LocalDate.withCenturyOfEra(int)->(277)org.joda.time.field.OffsetDateTimeField.set(long,int)	2	X				X		17
(4808)org.joda.time.LocalDate.withCenturyOfEra(int)->(286)org.joda.time.field.PreciseDateTimeField.set(long,int)	2	X				X		17
(4808)org.joda.time.LocalDate.withCenturyOfEra(int)->(287)org.joda.time.field.PreciseDurationDateTimeField.set(long,int)	2	X				X		17
(4808)org.joda.time.LocalDate.withCenturyOfEra(int)->(289)org.joda.time.field.DividedDateTimeField.set(long,int)	2	X				X		17
(4808)org.joda.time.LocalDate.withCenturyOfEra(int)->(290)org.joda.time.field.SkipUndoDateTimeField.set(long,int)	1	X						1
(4808)org.joda.time.LocalDate.withCenturyOfEra(int)->(292)org.joda.time.field.RemainderDateTimeField.set(long,int)	2	X				X		17
(4808)org.joda.time.LocalDate.withCenturyOfEra(int)->(293)org.joda.time.field.SkipDateTimeField.set(long,int)	2	X				X		17
(4808)org.joda.time.LocalDate.withCenturyOfEra(int)->(518)org.joda.time.chrono.ISOYearOfEraDateTimeField.set(long,int)	1	X						1
(4808)org.joda.time.LocalDate.withCenturyOfEra(int)->(523)org.joda.time.chrono.GJChronology$CutoverField.set(long,int)	2	X				X		17
(4808)org.joda.time.LocalDate.withCenturyOfEra(int)->(551)org.joda.time.chrono.GJEraDateTimeField.set(long,int)	2	X				X		17
(4808)org.joda.time.LocalDate.withCenturyOfEra(int)->(582)org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.set(long,int)	2	X				X		17
(4808)org.joda.time.LocalDate.withCenturyOfEra(int)->(584)org.joda.time.chrono.BasicSingleEraDateTimeField.set(long,int)	2	X				X		17
(4808)org.joda.time.LocalDate.withCenturyOfEra(int)->(609)org.joda.time.chrono.BasicMonthOfYearDateTimeField.set(long,int)	2	X				X		17
(4808)org.joda.time.LocalDate.withCenturyOfEra(int)->(617)org.joda.time.chrono.BasicWeekyearDateTimeField.set(long,int)	2	X				X		17
(4808)org.joda.time.LocalDate.withCenturyOfEra(int)->(629)org.joda.time.chrono.BasicYearDateTimeField.set(long,int)	2	X				X		17
(4808)org.joda.time.LocalDate.withCenturyOfEra(int)->(678)org.joda.time.chrono.BaseChronology.centuryOfEra()	2	X				X		17
(4808)org.joda.time.LocalDate.withCenturyOfEra(int)->(682)org.joda.time.chrono.GJYearOfEraDateTimeField.set(long,int)	2	X				X		17
(4808)org.joda.time.LocalDate.withCenturyOfEra(int)->(1721)org.joda.time.field.UnsupportedDateTimeField.set(long,int)	2	X				X		17
(4808)org.joda.time.LocalDate.withCenturyOfEra(int)->(1722)org.joda.time.chrono.LimitChronology$LimitDateTimeField.set(long,int)	2	X				X		17
(4808)org.joda.time.LocalDate.withCenturyOfEra(int)->(1723)org.joda.time.field.DelegatedDateTimeField.set(long,int)	2	X				X		17
(4809)org.joda.time.LocalDate.withYearOfEra(int)->(242)org.joda.time.field.StrictDateTimeField.set(long,int)	2	X				X		17
(4809)org.joda.time.LocalDate.withYearOfEra(int)->(259)org.joda.time.field.LenientDateTimeField.set(long,int)	2	X				X		17
(4809)org.joda.time.LocalDate.withYearOfEra(int)->(260)org.joda.time.field.ZeroIsMaxDateTimeField.set(long,int)	2	X				X		17
(4809)org.joda.time.LocalDate.withYearOfEra(int)->(277)org.joda.time.field.OffsetDateTimeField.set(long,int)	2	X				X		17
(4809)org.joda.time.LocalDate.withYearOfEra(int)->(286)org.joda.time.field.PreciseDateTimeField.set(long,int)	2	X				X		17
(4809)org.joda.time.LocalDate.withYearOfEra(int)->(287)org.joda.time.field.PreciseDurationDateTimeField.set(long,int)	2	X				X		17
(4809)org.joda.time.LocalDate.withYearOfEra(int)->(289)org.joda.time.field.DividedDateTimeField.set(long,int)	2	X				X		17
(4809)org.joda.time.LocalDate.withYearOfEra(int)->(290)org.joda.time.field.SkipUndoDateTimeField.set(long,int)	1	X						1
(4809)org.joda.time.LocalDate.withYearOfEra(int)->(292)org.joda.time.field.RemainderDateTimeField.set(long,int)	2	X				X		17
(4809)org.joda.time.LocalDate.withYearOfEra(int)->(293)org.joda.time.field.SkipDateTimeField.set(long,int)	2	X				X		17
(4809)org.joda.time.LocalDate.withYearOfEra(int)->(518)org.joda.time.chrono.ISOYearOfEraDateTimeField.set(long,int)	1	X						1
(4809)org.joda.time.LocalDate.withYearOfEra(int)->(523)org.joda.time.chrono.GJChronology$CutoverField.set(long,int)	2	X				X		17
(4809)org.joda.time.LocalDate.withYearOfEra(int)->(551)org.joda.time.chrono.GJEraDateTimeField.set(long,int)	2	X				X		17
(4809)org.joda.time.LocalDate.withYearOfEra(int)->(582)org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.set(long,int)	2	X				X		17
(4809)org.joda.time.LocalDate.withYearOfEra(int)->(584)org.joda.time.chrono.BasicSingleEraDateTimeField.set(long,int)	2	X				X		17
(4809)org.joda.time.LocalDate.withYearOfEra(int)->(609)org.joda.time.chrono.BasicMonthOfYearDateTimeField.set(long,int)	2	X				X		17
