(147)org.apache.maven.artifact.resolver.DefaultResolutionErrorHandler.throwErrors(org.apache.maven.artifact.resolver.ArtifactResolutionRequest,org.apache.maven.artifact.resolver.ArtifactResolutionResult)->(2453)org.apache.maven.artifact.resolver.ArtifactResolutionResult.getArtifacts()	6	X	X	X	X	X	X	95
(147)org.apache.maven.artifact.resolver.DefaultResolutionErrorHandler.throwErrors(org.apache.maven.artifact.resolver.ArtifactResolutionRequest,org.apache.maven.artifact.resolver.ArtifactResolutionResult)->(2454)org.apache.maven.artifact.resolver.ArtifactResolutionResult.hasExceptions()	6	X	X	X	X	X	X	95
(147)org.apache.maven.artifact.resolver.DefaultResolutionErrorHandler.throwErrors(org.apache.maven.artifact.resolver.ArtifactResolutionRequest,org.apache.maven.artifact.resolver.ArtifactResolutionResult)->(2455)org.apache.maven.artifact.resolver.ArtifactResolutionRequest.getArtifact()	6	X	X	X	X	X	X	95
(149)org.apache.maven.artifact.resolver.filter.CumulativeScopeArtifactFilter.<init>(java.util.Collection)->(2459)org.apache.maven.artifact.resolver.filter.CumulativeScopeArtifactFilter.addScopes(java.util.Collection)	6	X	X	X	X	X	X	95
(151)org.apache.maven.artifact.resolver.filter.CumulativeScopeArtifactFilter.<init>(org.apache.maven.artifact.resolver.filter.CumulativeScopeArtifactFilter[])->(2459)org.apache.maven.artifact.resolver.filter.CumulativeScopeArtifactFilter.addScopes(java.util.Collection)	6	X	X	X	X	X	X	95
(151)org.apache.maven.artifact.resolver.filter.CumulativeScopeArtifactFilter.<init>(org.apache.maven.artifact.resolver.filter.CumulativeScopeArtifactFilter[])->(2461)org.apache.maven.artifact.resolver.filter.CumulativeScopeArtifactFilter.getScopes()	6	X	X	X	X	X	X	95
(168)org.apache.maven.artifact.resolver.ResolutionNode.getDependencyTrail()->(2588)org.apache.maven.artifact.resolver.ResolutionNode.getTrail()	6	X	X	X	X	X	X	95
(173)org.apache.maven.ReactorReader.<init>(org.apache.maven.execution.MavenSession)->(1084)org.apache.maven.project.MavenProject.getGroupId()	6	X	X	X	X	X	X	95
(173)org.apache.maven.ReactorReader.<init>(org.apache.maven.execution.MavenSession)->(1085)org.apache.maven.project.MavenProject.getArtifactId()	6	X	X	X	X	X	X	95
(173)org.apache.maven.ReactorReader.<init>(org.apache.maven.execution.MavenSession)->(2721)org.apache.maven.execution.MavenSession.getProjectMap()	6	X	X	X	X	X	X	95
(190)org.apache.maven.internal.aether.DefaultRepositorySystemSessionFactory.getUserAgent()->(192)org.apache.maven.internal.aether.DefaultRepositorySystemSessionFactory.getMavenVersion()	6	X	X	X	X	X	X	95
(193)org.apache.maven.DefaultProjectDependenciesResolver.resolve(org.apache.maven.project.MavenProject,java.util.Collection,org.apache.maven.execution.MavenSession)->(2780)org.apache.maven.DefaultProjectDependenciesResolver.resolve(java.util.Collection,java.util.Collection,org.apache.maven.execution.MavenSession)	6	X	X	X	X	X	X	95
(195)org.apache.maven.DefaultProjectDependenciesResolver.resolve(org.apache.maven.project.MavenProject,java.util.Collection,java.util.Collection,org.apache.maven.execution.MavenSession)->(197)org.apache.maven.DefaultProjectDependenciesResolver.resolveImpl(java.util.Collection,java.util.Collection,java.util.Collection,org.apache.maven.execution.MavenSession,java.util.Set)	6	X	X	X	X	X	X	95
(195)org.apache.maven.DefaultProjectDependenciesResolver.resolve(org.apache.maven.project.MavenProject,java.util.Collection,java.util.Collection,org.apache.maven.execution.MavenSession)->(199)org.apache.maven.DefaultProjectDependenciesResolver.getIgnorableArtifacts(java.util.Collection)	6	X	X	X	X	X	X	95
(196)org.apache.maven.DefaultProjectDependenciesResolver.resolve(org.apache.maven.project.MavenProject,java.util.Collection,java.util.Collection,org.apache.maven.execution.MavenSession,java.util.Set)->(197)org.apache.maven.DefaultProjectDependenciesResolver.resolveImpl(java.util.Collection,java.util.Collection,java.util.Collection,org.apache.maven.execution.MavenSession,java.util.Set)	6	X	X	X	X	X	X	95
(196)org.apache.maven.DefaultProjectDependenciesResolver.resolve(org.apache.maven.project.MavenProject,java.util.Collection,java.util.Collection,org.apache.maven.execution.MavenSession,java.util.Set)->(200)org.apache.maven.DefaultProjectDependenciesResolver.getIgnorableArtifacts(java.lang.Iterable)	4	X			X	X	X	89
(197)org.apache.maven.DefaultProjectDependenciesResolver.resolveImpl(java.util.Collection,java.util.Collection,java.util.Collection,org.apache.maven.execution.MavenSession,java.util.Set)->(141)org.apache.maven.artifact.resolver.ArtifactResolutionRequest.<init>()	6	X	X	X	X	X	X	95
(197)org.apache.maven.DefaultProjectDependenciesResolver.resolveImpl(java.util.Collection,java.util.Collection,java.util.Collection,org.apache.maven.execution.MavenSession,java.util.Set)->(149)org.apache.maven.artifact.resolver.filter.CumulativeScopeArtifactFilter.<init>(java.util.Collection)	6	X	X	X	X	X	X	95
(197)org.apache.maven.DefaultProjectDependenciesResolver.resolveImpl(java.util.Collection,java.util.Collection,java.util.Collection,org.apache.maven.execution.MavenSession,java.util.Set)->(151)org.apache.maven.artifact.resolver.filter.CumulativeScopeArtifactFilter.<init>(org.apache.maven.artifact.resolver.filter.CumulativeScopeArtifactFilter[])	6	X	X	X	X	X	X	95
(197)org.apache.maven.DefaultProjectDependenciesResolver.resolveImpl(java.util.Collection,java.util.Collection,java.util.Collection,org.apache.maven.execution.MavenSession,java.util.Set)->(714)org.apache.maven.project.MavenProject.getRemoteArtifactRepositories()	6	X	X	X	X	X	X	95
(197)org.apache.maven.DefaultProjectDependenciesResolver.resolveImpl(java.util.Collection,java.util.Collection,java.util.Collection,org.apache.maven.execution.MavenSession,java.util.Set)->(1470)org.apache.maven.execution.MavenSession.getLocalRepository()	6	X	X	X	X	X	X	95
(197)org.apache.maven.DefaultProjectDependenciesResolver.resolveImpl(java.util.Collection,java.util.Collection,java.util.Collection,org.apache.maven.execution.MavenSession,java.util.Set)->(1479)org.apache.maven.execution.MavenSession.isOffline()	6	X	X	X	X	X	X	95
(197)org.apache.maven.DefaultProjectDependenciesResolver.resolveImpl(java.util.Collection,java.util.Collection,java.util.Collection,org.apache.maven.execution.MavenSession,java.util.Set)->(2389)org.apache.maven.execution.MavenSession.getRequest()	6	X	X	X	X	X	X	95
(197)org.apache.maven.DefaultProjectDependenciesResolver.resolveImpl(java.util.Collection,java.util.Collection,java.util.Collection,org.apache.maven.execution.MavenSession,java.util.Set)->(2440)org.apache.maven.artifact.resolver.ArtifactResolutionRequest.setRemoteRepositories(java.util.List)	6	X	X	X	X	X	X	95
(197)org.apache.maven.DefaultProjectDependenciesResolver.resolveImpl(java.util.Collection,java.util.Collection,java.util.Collection,org.apache.maven.execution.MavenSession,java.util.Set)->(2441)org.apache.maven.artifact.resolver.ArtifactResolutionRequest.setOffline(boolean)	4	X			X	X	X	89
(197)org.apache.maven.DefaultProjectDependenciesResolver.resolveImpl(java.util.Collection,java.util.Collection,java.util.Collection,org.apache.maven.execution.MavenSession,java.util.Set)->(2442)org.apache.maven.artifact.resolver.ArtifactResolutionRequest.setForceUpdate(boolean)	4	X			X	X	X	89
(197)org.apache.maven.DefaultProjectDependenciesResolver.resolveImpl(java.util.Collection,java.util.Collection,java.util.Collection,org.apache.maven.execution.MavenSession,java.util.Set)->(2453)org.apache.maven.artifact.resolver.ArtifactResolutionResult.getArtifacts()	5	X	X	X	X		X	79
(197)org.apache.maven.DefaultProjectDependenciesResolver.resolveImpl(java.util.Collection,java.util.Collection,java.util.Collection,org.apache.maven.execution.MavenSession,java.util.Set)->(2788)org.apache.maven.artifact.resolver.ArtifactResolutionRequest.setResolveRoot(boolean)	6	X	X	X	X	X	X	95
(197)org.apache.maven.DefaultProjectDependenciesResolver.resolveImpl(java.util.Collection,java.util.Collection,java.util.Collection,org.apache.maven.execution.MavenSession,java.util.Set)->(2789)org.apache.maven.artifact.resolver.ArtifactResolutionRequest.setResolveTransitively(boolean)	6	X	X	X	X	X	X	95
(197)org.apache.maven.DefaultProjectDependenciesResolver.resolveImpl(java.util.Collection,java.util.Collection,java.util.Collection,org.apache.maven.execution.MavenSession,java.util.Set)->(2792)org.apache.maven.artifact.resolver.ArtifactResolutionRequest.setServers(java.util.List)	6	X	X	X	X	X	X	95
(197)org.apache.maven.DefaultProjectDependenciesResolver.resolveImpl(java.util.Collection,java.util.Collection,java.util.Collection,org.apache.maven.execution.MavenSession,java.util.Set)->(2793)org.apache.maven.artifact.resolver.ArtifactResolutionRequest.setMirrors(java.util.List)	6	X	X	X	X	X	X	95
(197)org.apache.maven.DefaultProjectDependenciesResolver.resolveImpl(java.util.Collection,java.util.Collection,java.util.Collection,org.apache.maven.execution.MavenSession,java.util.Set)->(2794)org.apache.maven.artifact.resolver.ArtifactResolutionRequest.setProxies(java.util.List)	6	X	X	X	X	X	X	95
(197)org.apache.maven.DefaultProjectDependenciesResolver.resolveImpl(java.util.Collection,java.util.Collection,java.util.Collection,org.apache.maven.execution.MavenSession,java.util.Set)->(2796)org.apache.maven.artifact.resolver.ArtifactResolutionRequest.setArtifactDependencies(java.util.Set)	6	X	X	X	X	X	X	95
(197)org.apache.maven.DefaultProjectDependenciesResolver.resolveImpl(java.util.Collection,java.util.Collection,java.util.Collection,org.apache.maven.execution.MavenSession,java.util.Set)->(2797)org.apache.maven.artifact.resolver.ArtifactResolutionRequest.setManagedVersionMap(java.util.Map)	6	X	X	X	X	X	X	95
(197)org.apache.maven.DefaultProjectDependenciesResolver.resolveImpl(java.util.Collection,java.util.Collection,java.util.Collection,org.apache.maven.execution.MavenSession,java.util.Set)->(2799)org.apache.maven.project.MavenProject.getDependencyArtifacts()	6	X	X	X	X	X	X	95
(197)org.apache.maven.DefaultProjectDependenciesResolver.resolveImpl(java.util.Collection,java.util.Collection,java.util.Collection,org.apache.maven.execution.MavenSession,java.util.Set)->(2800)org.apache.maven.project.MavenProject.getManagedVersionMap()	6	X	X	X	X	X	X	95
(199)org.apache.maven.DefaultProjectDependenciesResolver.getIgnorableArtifacts(java.util.Collection)->(1084)org.apache.maven.project.MavenProject.getGroupId()	6	X	X	X	X	X	X	95
(199)org.apache.maven.DefaultProjectDependenciesResolver.getIgnorableArtifacts(java.util.Collection)->(1085)org.apache.maven.project.MavenProject.getArtifactId()	6	X	X	X	X	X	X	95
(199)org.apache.maven.DefaultProjectDependenciesResolver.getIgnorableArtifacts(java.util.Collection)->(2725)org.apache.maven.project.MavenProject.getVersion()	6	X	X	X	X	X	X	95
