Connection	matching	Soot(1)	OSA(2)	SPOON(4)	JCG(8)	WALA(16)	JDT(64)	IntersectionID
(454)org.argouml.util.ToolBarUtility.manageDefault(java.lang.Object[],java.lang.String)->(8122)org.argouml.cognitive.checklist.CheckItem.equals(java.lang.Object)	1	X						1
(454)org.argouml.util.ToolBarUtility.manageDefault(java.lang.Object[],java.lang.String)->(8141)org.argouml.cognitive.ToDoItem.equals(java.lang.Object)	1	X						1
(454)org.argouml.util.ToolBarUtility.manageDefault(java.lang.Object[],java.lang.String)->(8170)org.argouml.uml.util.namespace.StringNamespace.equals(java.lang.Object)	1	X						1
(454)org.argouml.util.ToolBarUtility.manageDefault(java.lang.Object[],java.lang.String)->(8181)java.util.Locale.equals(java.lang.Object)	1	X						1
(454)org.argouml.util.ToolBarUtility.manageDefault(java.lang.Object[],java.lang.String)->(8230)org.argouml.ocl.ArgoAny.equals(java.lang.Object)	1	X						1
(454)org.argouml.util.ToolBarUtility.manageDefault(java.lang.Object[],java.lang.String)->(8240)org.argouml.cognitive.Goal.equals(java.lang.Object)	1	X						1
(454)org.argouml.util.ToolBarUtility.manageDefault(java.lang.Object[],java.lang.String)->(8241)org.argouml.cognitive.ResolvedCritic.equals(java.lang.Object)	1	X						1
(461)org.argouml.util.logging.SimpleTimer.mark()->(5950)java.util.Vector.add(java.lang.Object)	1	X						1
(461)org.argouml.util.logging.SimpleTimer.mark()->(5952)java.util.ArrayList.add(java.lang.Object)	2	X				X		17
(461)org.argouml.util.logging.SimpleTimer.mark()->(5961)java.util.LinkedList.add(java.lang.Object)	1	X						1
(461)org.argouml.util.logging.SimpleTimer.mark()->(5962)org.argouml.cognitive.ListSet.add(java.lang.Object)	1	X						1
(461)org.argouml.util.logging.SimpleTimer.mark()->(5963)org.argouml.uml.diagram.ui.ActionList.add(java.lang.Object)	1	X						1
(462)org.argouml.util.logging.SimpleTimer.toString()->(464)org.argouml.util.logging.SimpleTimer$SimpleTimerEnumeration.hasMoreElements()	2	X				X		17
(462)org.argouml.util.logging.SimpleTimer.toString()->(466)org.argouml.util.logging.SimpleTimer$SimpleTimerEnumeration.nextElement()	2	X				X		17
(462)org.argouml.util.logging.SimpleTimer.toString()->(5503)java.util.StringTokenizer.hasMoreElements()	1	X						1
(462)org.argouml.util.logging.SimpleTimer.toString()->(5512)org.argouml.util.MyTokenizer.hasMoreElements()	1	X						1
(462)org.argouml.util.logging.SimpleTimer.toString()->(5517)org.argouml.util.IteratorEnumeration.hasMoreElements()	1	X						1
(462)org.argouml.util.logging.SimpleTimer.toString()->(5537)java.util.StringTokenizer.nextElement()	1	X						1
(462)org.argouml.util.logging.SimpleTimer.toString()->(5539)org.argouml.util.MyTokenizer.nextElement()	1	X						1
(462)org.argouml.util.logging.SimpleTimer.toString()->(5563)org.argouml.util.IteratorEnumeration.nextElement()	1	X						1
(464)org.argouml.util.logging.SimpleTimer$SimpleTimerEnumeration.hasMoreElements()->(6203)java.util.Vector.size()	1	X						1
(464)org.argouml.util.logging.SimpleTimer$SimpleTimerEnumeration.hasMoreElements()->(6205)java.util.ArrayList.size()	2	X				X		17
(464)org.argouml.util.logging.SimpleTimer$SimpleTimerEnumeration.hasMoreElements()->(6211)org.argouml.kernel.MemberList.size()	1	X						1
(464)org.argouml.util.logging.SimpleTimer$SimpleTimerEnumeration.hasMoreElements()->(6215)java.util.LinkedList.size()	1	X						1
(464)org.argouml.util.logging.SimpleTimer$SimpleTimerEnumeration.hasMoreElements()->(6220)org.argouml.cognitive.ListSet.size()	1	X						1
(466)org.argouml.util.logging.SimpleTimer$SimpleTimerEnumeration.nextElement()->(6203)java.util.Vector.size()	1	X						1
(466)org.argouml.util.logging.SimpleTimer$SimpleTimerEnumeration.nextElement()->(6205)java.util.ArrayList.size()	2	X				X		17
(466)org.argouml.util.logging.SimpleTimer$SimpleTimerEnumeration.nextElement()->(6211)org.argouml.kernel.MemberList.size()	1	X						1
(466)org.argouml.util.logging.SimpleTimer$SimpleTimerEnumeration.nextElement()->(6215)java.util.LinkedList.size()	1	X						1
(466)org.argouml.util.logging.SimpleTimer$SimpleTimerEnumeration.nextElement()->(6220)org.argouml.cognitive.ListSet.size()	1	X						1
(466)org.argouml.util.logging.SimpleTimer$SimpleTimerEnumeration.nextElement()->(6232)java.util.ArrayList.get(int)	2	X				X		17
(466)org.argouml.util.logging.SimpleTimer$SimpleTimerEnumeration.nextElement()->(6238)org.argouml.kernel.MemberList.get(int)	1	X						1
(466)org.argouml.util.logging.SimpleTimer$SimpleTimerEnumeration.nextElement()->(6247)org.argouml.cognitive.ListSet.get(int)	1	X						1
(467)org.argouml.util.CollectionUtil.getFirstItemOrNull(java.util.Collection)->(6203)java.util.Vector.size()	1	X						1
(467)org.argouml.util.CollectionUtil.getFirstItemOrNull(java.util.Collection)->(6205)java.util.ArrayList.size()	1	X						1
(467)org.argouml.util.CollectionUtil.getFirstItemOrNull(java.util.Collection)->(6211)org.argouml.kernel.MemberList.size()	1	X						1
(467)org.argouml.util.CollectionUtil.getFirstItemOrNull(java.util.Collection)->(6215)java.util.LinkedList.size()	1	X						1
(467)org.argouml.util.CollectionUtil.getFirstItemOrNull(java.util.Collection)->(6220)org.argouml.cognitive.ListSet.size()	2	X				X		17
(467)org.argouml.util.CollectionUtil.getFirstItemOrNull(java.util.Collection)->(6294)java.util.TreeSet.size()	1	X						1
(467)org.argouml.util.CollectionUtil.getFirstItemOrNull(java.util.Collection)->(6328)org.argouml.profile.internal.ocl.uml14.HashBag.size()	1	X						1
(468)org.argouml.util.CollectionUtil.getFirstItem(java.util.Collection)->(5583)java.util.ArrayList.iterator()	1	X						1
(468)org.argouml.util.CollectionUtil.getFirstItem(java.util.Collection)->(5586)org.argouml.cognitive.ListSet.iterator()	2	X				X		17
(468)org.argouml.util.CollectionUtil.getFirstItem(java.util.Collection)->(5588)java.util.Vector.iterator()	1	X						1
(468)org.argouml.util.CollectionUtil.getFirstItem(java.util.Collection)->(5590)org.argouml.kernel.MemberList.iterator()	1	X						1
(468)org.argouml.util.CollectionUtil.getFirstItem(java.util.Collection)->(5686)org.argouml.util.EnumerationIterator.next()	1	X						1
(468)org.argouml.util.CollectionUtil.getFirstItem(java.util.Collection)->(5768)org.argouml.util.SingleElementIterator.next()	1	X						1
(468)org.argouml.util.CollectionUtil.getFirstItem(java.util.Collection)->(6232)java.util.ArrayList.get(int)	1	X						1
(468)org.argouml.util.CollectionUtil.getFirstItem(java.util.Collection)->(6238)org.argouml.kernel.MemberList.get(int)	1	X						1
(468)org.argouml.util.CollectionUtil.getFirstItem(java.util.Collection)->(6247)org.argouml.cognitive.ListSet.get(int)	2	X				X		17
(468)org.argouml.util.CollectionUtil.getFirstItem(java.util.Collection)->(6383)java.util.TreeSet.iterator()	1	X						1
(468)org.argouml.util.CollectionUtil.getFirstItem(java.util.Collection)->(6421)org.argouml.profile.internal.ocl.uml14.HashBag.iterator()	1	X						1
(487)org.argouml.util.MyTokenizer.<init>(java.lang.String,java.lang.String,org.argouml.util.CustomSeparator)->(5950)java.util.Vector.add(java.lang.Object)	1	X						1
(487)org.argouml.util.MyTokenizer.<init>(java.lang.String,java.lang.String,org.argouml.util.CustomSeparator)->(5952)java.util.ArrayList.add(java.lang.Object)	2	X				X		17
(487)org.argouml.util.MyTokenizer.<init>(java.lang.String,java.lang.String,org.argouml.util.CustomSeparator)->(5961)java.util.LinkedList.add(java.lang.Object)	1	X						1
(487)org.argouml.util.MyTokenizer.<init>(java.lang.String,java.lang.String,org.argouml.util.CustomSeparator)->(5962)org.argouml.cognitive.ListSet.add(java.lang.Object)	1	X						1
(487)org.argouml.util.MyTokenizer.<init>(java.lang.String,java.lang.String,org.argouml.util.CustomSeparator)->(5963)org.argouml.uml.diagram.ui.ActionList.add(java.lang.Object)	1	X						1
(489)org.argouml.util.MyTokenizer.nextToken()->(6203)java.util.Vector.size()	1	X						1
(489)org.argouml.util.MyTokenizer.nextToken()->(6205)java.util.ArrayList.size()	2	X				X		17
(489)org.argouml.util.MyTokenizer.nextToken()->(6211)org.argouml.kernel.MemberList.size()	1	X						1
(489)org.argouml.util.MyTokenizer.nextToken()->(6215)java.util.LinkedList.size()	1	X						1
(489)org.argouml.util.MyTokenizer.nextToken()->(6220)org.argouml.cognitive.ListSet.size()	1	X						1
(489)org.argouml.util.MyTokenizer.nextToken()->(6232)java.util.ArrayList.get(int)	2	X				X		17
(489)org.argouml.util.MyTokenizer.nextToken()->(6238)org.argouml.kernel.MemberList.get(int)	1	X						1
(489)org.argouml.util.MyTokenizer.nextToken()->(6247)org.argouml.cognitive.ListSet.get(int)	1	X						1
(489)org.argouml.util.MyTokenizer.nextToken()->(7158)org.argouml.util.QuotedStringSeparator.reset()	2	X				X		17
(489)org.argouml.util.MyTokenizer.nextToken()->(7160)org.argouml.util.QuotedStringSeparator.tokenLength()	2	X				X		17
(489)org.argouml.util.MyTokenizer.nextToken()->(7831)org.argouml.util.LineSeparator.reset()	2	X				X		17
(489)org.argouml.util.MyTokenizer.nextToken()->(7833)org.argouml.util.ExprSeparatorWithStrings.reset()	2	X				X		17
(489)org.argouml.util.MyTokenizer.nextToken()->(7834)org.argouml.util.ExprSeparatorWithStrings.tokenLength()	2	X				X		17
(492)org.argouml.util.osdep.OSXAdapter.setHandler(org.argouml.util.osdep.OSXAdapter)->(8335)org.argouml.persistence.OpenException.printStackTrace()	1	X						1
(494)org.argouml.util.osdep.OSXAdapter.setPreferencesHandler(java.lang.Object,java.lang.reflect.Method)->(8335)org.argouml.persistence.OpenException.printStackTrace()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(286)org.argouml.kernel.ProfileConfiguration.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(462)org.argouml.util.logging.SimpleTimer.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(977)org.argouml.ui.explorer.rules.GoProfileToCritics$1.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(987)org.argouml.ui.explorer.rules.GoCriticsToCritic$1.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(1073)org.argouml.ui.explorer.PerspectiveManager.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(1133)org.argouml.ui.explorer.TypeThenNameOrder.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(1166)org.argouml.ui.explorer.NameOrder.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(1438)org.argouml.ui.MyLocale.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(1659)org.argouml.cognitive.ResolvedCritic.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(1844)org.argouml.cognitive.ToDoList.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(5227)org.argouml.uml.CommentEdge.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(5410)org.argouml.ocl.ArgoAny.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(5572)java.lang.StringBuilder.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(6104)java.lang.StringBuffer.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(6429)org.argouml.util.ItemUID.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(6827)org.argouml.kernel.AbstractProjectMember.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(7175)org.argouml.cognitive.Critic.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(7176)org.argouml.ui.explorer.rules.AbstractPerspectiveRule.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(7219)org.argouml.ui.PerspectiveSupport.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(7226)org.argouml.profile.internal.ocl.uml14.HashBag.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(7229)org.argouml.kernel.ProjectManager$3.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(7268)org.argouml.cognitive.CompoundCritic.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(7274)org.argouml.profile.Profile.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(7275)java.net.URL.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(7276)java.net.URI.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(7283)org.argouml.cognitive.checklist.Checklist.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(7311)org.argouml.uml.generator.Language.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(7339)org.argouml.cognitive.ui.KnowledgeTypeNode.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(7366)org.argouml.ui.PredicateMType.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(7438)org.argouml.cognitive.ListSet.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(7439)org.argouml.ui.explorer.rules.GoStereotypeToTagDefinition.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(7468)org.argouml.cognitive.Designer.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(7470)org.argouml.cognitive.ui.PriorityNode.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(7475)org.argouml.cognitive.Decision.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(7481)java.lang.Class.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(7489)org.argouml.notation.NotationNameImpl.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(7522)org.argouml.uml.reveng.ImportClassLoader.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(7533)org.argouml.ui.explorer.ExplorerPerspective.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(7549)org.argouml.profile.UserDefinedProfile.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(7568)java.rmi.server.UID.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(7601)org.argouml.uml.diagram.DiagramUndoManager$DiagramCommand.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(7609)org.argouml.cognitive.checklist.CheckItem.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(7631)java.beans.PropertyChangeEvent.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(7643)java.io.File.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(7652)org.argouml.cognitive.ToDoItem.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(7700)org.argouml.uml.util.namespace.StringNamespace.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(7713)java.lang.String.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(7723)java.util.Locale.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(7791)org.argouml.util.PredicateType.toString()	1	X						1
(498)org.argouml.util.osdep.OSXAdapter.callTarget(java.lang.Object)->(7816)org.argouml.cognitive.Goal.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(286)org.argouml.kernel.ProfileConfiguration.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(462)org.argouml.util.logging.SimpleTimer.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(977)org.argouml.ui.explorer.rules.GoProfileToCritics$1.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(987)org.argouml.ui.explorer.rules.GoCriticsToCritic$1.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(1073)org.argouml.ui.explorer.PerspectiveManager.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(1133)org.argouml.ui.explorer.TypeThenNameOrder.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(1166)org.argouml.ui.explorer.NameOrder.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(1438)org.argouml.ui.MyLocale.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(1659)org.argouml.cognitive.ResolvedCritic.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(1844)org.argouml.cognitive.ToDoList.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(5227)org.argouml.uml.CommentEdge.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(5410)org.argouml.ocl.ArgoAny.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(6104)java.lang.StringBuffer.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(6827)org.argouml.kernel.AbstractProjectMember.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(7175)org.argouml.cognitive.Critic.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(7176)org.argouml.ui.explorer.rules.AbstractPerspectiveRule.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(7219)org.argouml.ui.PerspectiveSupport.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(7226)org.argouml.profile.internal.ocl.uml14.HashBag.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(7229)org.argouml.kernel.ProjectManager$3.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(7268)org.argouml.cognitive.CompoundCritic.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(7274)org.argouml.profile.Profile.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(7275)java.net.URL.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(7276)java.net.URI.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(7283)org.argouml.cognitive.checklist.Checklist.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(7311)org.argouml.uml.generator.Language.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(7339)org.argouml.cognitive.ui.KnowledgeTypeNode.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(7366)org.argouml.ui.PredicateMType.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(7438)org.argouml.cognitive.ListSet.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(7439)org.argouml.ui.explorer.rules.GoStereotypeToTagDefinition.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(7468)org.argouml.cognitive.Designer.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(7470)org.argouml.cognitive.ui.PriorityNode.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(7475)org.argouml.cognitive.Decision.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(7481)java.lang.Class.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(7489)org.argouml.notation.NotationNameImpl.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(7522)org.argouml.uml.reveng.ImportClassLoader.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(7533)org.argouml.ui.explorer.ExplorerPerspective.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(7549)org.argouml.profile.UserDefinedProfile.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(7568)java.rmi.server.UID.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(7601)org.argouml.uml.diagram.DiagramUndoManager$DiagramCommand.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(7609)org.argouml.cognitive.checklist.CheckItem.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(7631)java.beans.PropertyChangeEvent.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(7643)java.io.File.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(7652)org.argouml.cognitive.ToDoItem.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(7700)org.argouml.uml.util.namespace.StringNamespace.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(7713)java.lang.String.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(7723)java.util.Locale.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(7791)org.argouml.util.PredicateType.toString()	1	X						1
(517)org.argouml.util.ItemUID.createObjectID(java.lang.Object)->(7816)org.argouml.cognitive.Goal.toString()	1	X						1
(518)org.argouml.util.ItemUID.readObjectID(java.lang.Object)->(286)org.argouml.kernel.ProfileConfiguration.toString()	1	X						1
(518)org.argouml.util.ItemUID.readObjectID(java.lang.Object)->(462)org.argouml.util.logging.SimpleTimer.toString()	1	X						1
(518)org.argouml.util.ItemUID.readObjectID(java.lang.Object)->(977)org.argouml.ui.explorer.rules.GoProfileToCritics$1.toString()	1	X						1
(518)org.argouml.util.ItemUID.readObjectID(java.lang.Object)->(987)org.argouml.ui.explorer.rules.GoCriticsToCritic$1.toString()	1	X						1
(518)org.argouml.util.ItemUID.readObjectID(java.lang.Object)->(1073)org.argouml.ui.explorer.PerspectiveManager.toString()	1	X						1
(518)org.argouml.util.ItemUID.readObjectID(java.lang.Object)->(1133)org.argouml.ui.explorer.TypeThenNameOrder.toString()	1	X						1
(518)org.argouml.util.ItemUID.readObjectID(java.lang.Object)->(1166)org.argouml.ui.explorer.NameOrder.toString()	1	X						1
(518)org.argouml.util.ItemUID.readObjectID(java.lang.Object)->(1438)org.argouml.ui.MyLocale.toString()	1	X						1
(518)org.argouml.util.ItemUID.readObjectID(java.lang.Object)->(1659)org.argouml.cognitive.ResolvedCritic.toString()	1	X						1
(518)org.argouml.util.ItemUID.readObjectID(java.lang.Object)->(1844)org.argouml.cognitive.ToDoList.toString()	1	X						1
(518)org.argouml.util.ItemUID.readObjectID(java.lang.Object)->(5227)org.argouml.uml.CommentEdge.toString()	1	X						1
(518)org.argouml.util.ItemUID.readObjectID(java.lang.Object)->(5410)org.argouml.ocl.ArgoAny.toString()	1	X						1
(518)org.argouml.util.ItemUID.readObjectID(java.lang.Object)->(6104)java.lang.StringBuffer.toString()	1	X						1
(518)org.argouml.util.ItemUID.readObjectID(java.lang.Object)->(6827)org.argouml.kernel.AbstractProjectMember.toString()	1	X						1
(518)org.argouml.util.ItemUID.readObjectID(java.lang.Object)->(7175)org.argouml.cognitive.Critic.toString()	1	X						1
(518)org.argouml.util.ItemUID.readObjectID(java.lang.Object)->(7176)org.argouml.ui.explorer.rules.AbstractPerspectiveRule.toString()	1	X						1
(518)org.argouml.util.ItemUID.readObjectID(java.lang.Object)->(7219)org.argouml.ui.PerspectiveSupport.toString()	1	X						1
(518)org.argouml.util.ItemUID.readObjectID(java.lang.Object)->(7226)org.argouml.profile.internal.ocl.uml14.HashBag.toString()	1	X						1
(518)org.argouml.util.ItemUID.readObjectID(java.lang.Object)->(7229)org.argouml.kernel.ProjectManager$3.toString()	1	X						1
(518)org.argouml.util.ItemUID.readObjectID(java.lang.Object)->(7268)org.argouml.cognitive.CompoundCritic.toString()	1	X						1
(518)org.argouml.util.ItemUID.readObjectID(java.lang.Object)->(7274)org.argouml.profile.Profile.toString()	1	X						1
(518)org.argouml.util.ItemUID.readObjectID(java.lang.Object)->(7275)java.net.URL.toString()	1	X						1
(518)org.argouml.util.ItemUID.readObjectID(java.lang.Object)->(7276)java.net.URI.toString()	1	X						1
(518)org.argouml.util.ItemUID.readObjectID(java.lang.Object)->(7283)org.argouml.cognitive.checklist.Checklist.toString()	1	X						1
(518)org.argouml.util.ItemUID.readObjectID(java.lang.Object)->(7311)org.argouml.uml.generator.Language.toString()	1	X						1
(518)org.argouml.util.ItemUID.readObjectID(java.lang.Object)->(7339)org.argouml.cognitive.ui.KnowledgeTypeNode.toString()	1	X						1
(518)org.argouml.util.ItemUID.readObjectID(java.lang.Object)->(7366)org.argouml.ui.PredicateMType.toString()	1	X						1
(518)org.argouml.util.ItemUID.readObjectID(java.lang.Object)->(7438)org.argouml.cognitive.ListSet.toString()	1	X						1
(518)org.argouml.util.ItemUID.readObjectID(java.lang.Object)->(7439)org.argouml.ui.explorer.rules.GoStereotypeToTagDefinition.toString()	1	X						1
(518)org.argouml.util.ItemUID.readObjectID(java.lang.Object)->(7468)org.argouml.cognitive.Designer.toString()	1	X						1
(518)org.argouml.util.ItemUID.readObjectID(java.lang.Object)->(7470)org.argouml.cognitive.ui.PriorityNode.toString()	1	X						1
(518)org.argouml.util.ItemUID.readObjectID(java.lang.Object)->(7475)org.argouml.cognitive.Decision.toString()	1	X						1
(518)org.argouml.util.ItemUID.readObjectID(java.lang.Object)->(7481)java.lang.Class.toString()	1	X						1
(518)org.argouml.util.ItemUID.readObjectID(java.lang.Object)->(7489)org.argouml.notation.NotationNameImpl.toString()	1	X						1
(518)org.argouml.util.ItemUID.readObjectID(java.lang.Object)->(7522)org.argouml.uml.reveng.ImportClassLoader.toString()	1	X						1
(518)org.argouml.util.ItemUID.readObjectID(java.lang.Object)->(7533)org.argouml.ui.explorer.ExplorerPerspective.toString()	1	X						1
(518)org.argouml.util.ItemUID.readObjectID(java.lang.Object)->(7549)org.argouml.profile.UserDefinedProfile.toString()	1	X						1
(518)org.argouml.util.ItemUID.readObjectID(java.lang.Object)->(7568)java.rmi.server.UID.toString()	1	X						1
(518)org.argouml.util.ItemUID.readObjectID(java.lang.Object)->(7601)org.argouml.uml.diagram.DiagramUndoManager$DiagramCommand.toString()	1	X						1
(518)org.argouml.util.ItemUID.readObjectID(java.lang.Object)->(7609)org.argouml.cognitive.checklist.CheckItem.toString()	1	X						1
(518)org.argouml.util.ItemUID.readObjectID(java.lang.Object)->(7631)java.beans.PropertyChangeEvent.toString()	1	X						1
