Connection	matching	Soot(1)	OSA(2)	SPOON(4)	JCG(8)	WALA(16)	JDT(64)	IntersectionID
(5224)grammar.parse.CYKTracer.backTrackToCNF()->(2209)java.util.ArrayList.add(java.lang.Object)	6	X	X	X	X	X	X	95
(5224)grammar.parse.CYKTracer.backTrackToCNF()->(2219)java.util.ArrayList.get(int)	6	X	X	X	X	X	X	95
(5224)grammar.parse.CYKTracer.backTrackToCNF()->(2220)java.util.ArrayList.contains(java.lang.Object)	6	X	X	X	X	X	X	95
(5224)grammar.parse.CYKTracer.backTrackToCNF()->(2221)java.util.ArrayList.size()	6	X	X	X	X	X	X	95
(5224)grammar.parse.CYKTracer.backTrackToCNF()->(2323)java.util.HashMap.get(java.lang.Object)	6	X	X	X	X	X	X	95
(5224)grammar.parse.CYKTracer.backTrackToCNF()->(2813)java.util.HashMap.keySet()	6	X	X	X	X	X	X	95
(5224)grammar.parse.CYKTracer.backTrackToCNF()->(5225)grammar.parse.CYKTracer.backTrackToUnit()	6	X	X	X	X	X	X	95
(5225)grammar.parse.CYKTracer.backTrackToUnit()->(2219)java.util.ArrayList.get(int)	6	X	X	X	X	X	X	95
(5225)grammar.parse.CYKTracer.backTrackToUnit()->(2221)java.util.ArrayList.size()	6	X	X	X	X	X	X	95
(5225)grammar.parse.CYKTracer.backTrackToUnit()->(2323)java.util.HashMap.get(java.lang.Object)	6	X	X	X	X	X	X	95
(5225)grammar.parse.CYKTracer.backTrackToUnit()->(2464)java.util.ArrayList.remove(int)	6	X	X	X	X	X	X	95
(5225)grammar.parse.CYKTracer.backTrackToUnit()->(2494)java.util.ArrayList.iterator()	3	X			X	X		25
(5225)grammar.parse.CYKTracer.backTrackToUnit()->(2813)java.util.HashMap.keySet()	6	X	X	X	X	X	X	95
(5225)grammar.parse.CYKTracer.backTrackToUnit()->(3056)grammar.Production.equals(java.lang.Object)	6	X	X	X	X	X	X	95
(5225)grammar.parse.CYKTracer.backTrackToUnit()->(3338)java.util.ArrayList.add(int,java.lang.Object)	6	X	X	X	X	X	X	95
(5226)grammar.parse.CYKTracer.backTrackToLambda()->(2219)java.util.ArrayList.get(int)	6	X	X	X	X	X	X	95
(5226)grammar.parse.CYKTracer.backTrackToLambda()->(2221)java.util.ArrayList.size()	6	X	X	X	X	X	X	95
(5226)grammar.parse.CYKTracer.backTrackToLambda()->(2323)java.util.HashMap.get(java.lang.Object)	6	X	X	X	X	X	X	95
(5226)grammar.parse.CYKTracer.backTrackToLambda()->(2464)java.util.ArrayList.remove(int)	6	X	X	X	X	X	X	95
(5226)grammar.parse.CYKTracer.backTrackToLambda()->(2494)java.util.ArrayList.iterator()	3	X			X	X		25
(5226)grammar.parse.CYKTracer.backTrackToLambda()->(2813)java.util.HashMap.keySet()	6	X	X	X	X	X	X	95
(5226)grammar.parse.CYKTracer.backTrackToLambda()->(3056)grammar.Production.equals(java.lang.Object)	6	X	X	X	X	X	X	95
(5226)grammar.parse.CYKTracer.backTrackToLambda()->(3338)java.util.ArrayList.add(int,java.lang.Object)	6	X	X	X	X	X	X	95
(5227)grammar.parse.CYKTracer.getAnswer()->(2219)java.util.ArrayList.get(int)	5	X	X	X	X		X	79
(5227)grammar.parse.CYKTracer.getAnswer()->(2221)java.util.ArrayList.size()	5	X	X	X	X		X	79
(5261)grammar.parse.LRParser$IntStack.peekInt()->(2264)java.lang.Integer.intValue()	5	X	X	X	X		X	79
(5266)grammar.parse.BruteParserEvent.getParser()->(2768)java.util.EventObject.getSource()	6	X	X	X	X	X	X	95
(5269)grammar.parse.LRParser$IntStack.<init>()->(3784)java.util.Stack.<init>()	5	X	X	X	X	X		31
(5270)grammar.parse.LRParser$IntStack.popInt()->(2264)java.lang.Integer.intValue()	5	X	X	X	X		X	79
(5441)gui.lsystem.Turtle.pitch(boolean)->(5452)gui.lsystem.Turtle.pitch(double)	6	X	X	X	X	X	X	95
(5452)gui.lsystem.Turtle.pitch(double)->(1523)gui.transform.Matrix.pitch(double)	6	X	X	X	X	X	X	95
(5488)gui.transform.Matrix.<init>()->(6822)gui.transform.Matrix.<init>(double,double,double,double,double,double,double,double,double,double,double,double)	6	X	X	X	X	X	X	95
(5489)gui.transform.Matrix.<init>(gui.transform.Matrix)->(6822)gui.transform.Matrix.<init>(double,double,double,double,double,double,double,double,double,double,double,double)	6	X	X	X	X	X	X	95
(5493)gui.lsystem.Turtle.getBounds()->(5486)gui.lsystem.Turtle.updateBounds()	6	X	X	X	X	X	X	95
(5496)gui.lsystem.Turtle.turn(boolean)->(5497)gui.lsystem.Turtle.turn(double)	6	X	X	X	X	X	X	95
(5497)gui.lsystem.Turtle.turn(double)->(1526)gui.transform.Matrix.yaw(double)	6	X	X	X	X	X	X	95
(5498)gui.lsystem.Turtle.roll(boolean)->(5499)gui.lsystem.Turtle.roll(double)	6	X	X	X	X	X	X	95
(5499)gui.lsystem.Turtle.roll(double)->(1525)gui.transform.Matrix.roll(double)	6	X	X	X	X	X	X	95
(5501)gui.lsystem.Turtle.go(double)->(1527)gui.transform.Matrix.translate(double,double,double)	6	X	X	X	X	X	X	95
(5501)gui.lsystem.Turtle.go(double)->(1528)gui.transform.Matrix.origin(java.awt.geom.Point2D)	6	X	X	X	X	X	X	95
(5502)gui.lsystem.Turtle.go(boolean)->(5501)gui.lsystem.Turtle.go(double)	6	X	X	X	X	X	X	95
(5507)gui.lsystem.Turtle.changeHue(boolean)->(829)gui.lsystem.Turtle.changeHue(double)	6	X	X	X	X	X	X	95
(5511)gui.lsystem.Turtle.changePolygonHue(boolean)->(831)gui.lsystem.Turtle.changePolygonHue(double)	6	X	X	X	X	X	X	95
(5512)gui.lsystem.Turtle.changeLineWidth(boolean)->(5513)gui.lsystem.Turtle.changeLineWidth(double)	6	X	X	X	X	X	X	95
(5513)gui.lsystem.Turtle.changeLineWidth(double)->(833)gui.lsystem.Turtle.setLineWidth(double)	6	X	X	X	X	X	X	95
(5523)gui.lsystem.Turtle.assign(java.lang.String,java.lang.String)->(836)gui.lsystem.Turtle.valueOf(java.lang.String)	6	X	X	X	X	X	X	95
(5553)gui.lsystem.Renderer.<init>()->(1915)java.lang.Object.<init>()	5	X	X	X	X	X		31
(5553)gui.lsystem.Renderer.<init>()->(2301)java.util.HashMap.<init>()	4	X		X	X	X		29
(5553)gui.lsystem.Renderer.<init>()->(3784)java.util.Stack.<init>()	4	X		X	X	X		29
(5578)gui.lsystem.Renderer.popTurtleStack()->(834)gui.lsystem.Turtle.getStroke()	5	X	X	X	X		X	79
(5578)gui.lsystem.Renderer.popTurtleStack()->(3787)java.util.Stack.pop()	6	X	X	X	X	X	X	95
(5578)gui.lsystem.Renderer.popTurtleStack()->(5494)gui.lsystem.Turtle.updateBounds(gui.lsystem.Turtle)	5	X	X	X	X		X	79
(5578)gui.lsystem.Renderer.popTurtleStack()->(5579)gui.lsystem.Turtle.getColor()	5	X	X	X	X		X	79
(5628)gui.viewer.SelectionDrawer.clearSelected()->(6164)gui.viewer.SelectionDrawer.distributeChangeEvent()	6	X	X	X	X	X	X	95
(5631)gui.viewer.SelectionDrawer.addSelected(automata.State)->(6164)gui.viewer.SelectionDrawer.distributeChangeEvent()	6	X	X	X	X	X	X	95
(5633)gui.viewer.SelectionDrawer.removeSelected(automata.State)->(6164)gui.viewer.SelectionDrawer.distributeChangeEvent()	6	X	X	X	X	X	X	95
(5635)gui.regular.FSAToREController.tableTransitionSelected(automata.Transition)->(2227)automata.Transition.getToState()	5	X	X	X	X		X	79
(5635)gui.regular.FSAToREController.tableTransitionSelected(automata.Transition)->(2402)automata.Transition.getFromState()	5	X	X	X	X		X	79
(5635)gui.regular.FSAToREController.tableTransitionSelected(automata.Transition)->(5629)gui.viewer.SelectionDrawer.clearSelectedTransitions()	5	X	X	X	X		X	79
(5635)gui.regular.FSAToREController.tableTransitionSelected(automata.Transition)->(5636)gui.viewer.SelectionDrawer.addSelected(automata.Transition)	5	X	X	X	X		X	79
(5636)gui.viewer.SelectionDrawer.addSelected(automata.Transition)->(2211)java.lang.IllegalArgumentException.<init>(java.lang.String)	6	X	X	X	X	X	X	95
(5636)gui.viewer.SelectionDrawer.addSelected(automata.Transition)->(2402)automata.Transition.getFromState()	5	X	X	X	X		X	79
(5636)gui.viewer.SelectionDrawer.addSelected(automata.Transition)->(2700)automata.State.getAutomaton()	5	X	X	X	X		X	79
(5636)gui.viewer.SelectionDrawer.addSelected(automata.Transition)->(6164)gui.viewer.SelectionDrawer.distributeChangeEvent()	6	X	X	X	X	X	X	95
(5654)gui.regular.REToFSAController.lambda(automata.State,automata.State)->(2535)automata.fsa.FSATransition.<init>(automata.State,automata.State,java.lang.String)	6	X	X	X	X	X	X	95
(5655)gui.regular.REToFSAController.completeStep()->(915)gui.regular.REToFSAController.transitionCheck(automata.fsa.FSATransition)	6	X	X	X	X	X	X	95
(5655)gui.regular.REToFSAController.completeStep()->(918)gui.regular.REToFSAController.nextStep()	6	X	X	X	X	X	X	95
(5655)gui.regular.REToFSAController.completeStep()->(5654)gui.regular.REToFSAController.lambda(automata.State,automata.State)	6	X	X	X	X	X	X	95
(5656)gui.regular.REToFSAController.completeAll()->(5655)gui.regular.REToFSAController.completeStep()	6	X	X	X	X	X	X	95
(5735)gui.tree.DefaultNodeDrawer.<init>()->(1915)java.lang.Object.<init>()	5	X	X	X	X	X		31
(5741)gui.tree.SelectNodeDrawer.getSelected()->(2824)java.util.WeakHashMap.keySet()	6	X	X	X	X	X	X	95
(5742)gui.tree.SelectNodeDrawer.clearSelected()->(3391)java.util.WeakHashMap.clear()	6	X	X	X	X	X	X	95
(5743)gui.tree.DefaultNodePlacer.<init>()->(1915)java.lang.Object.<init>()	5	X	X	X	X	X		31
(5791)gui.tree.LeafNodePlacer.<init>()->(1915)java.lang.Object.<init>()	5	X	X	X	X	X		31
(5808)gui.tree.SelectTreeDrawer.clearSelected()->(3391)java.util.WeakHashMap.clear()	5	X	X	X	X		X	79
(5820)gui.tree.DefaultTreeDrawer.hideAll()->(3391)java.util.WeakHashMap.clear()	5	X	X	X	X		X	79
(5821)gui.tree.DefaultTreeDrawer.showAll()->(3391)java.util.WeakHashMap.clear()	5	X	X	X	X		X	79
(5828)gui.tree.DefaultTreeDrawer.setNodePlacer(gui.tree.NodePlacer)->(5819)gui.tree.DefaultTreeDrawer.invalidate()	6	X	X	X	X	X	X	95
(5962)gui.pumping.Text.<init>(java.lang.String)->(1915)java.lang.Object.<init>()	5	X	X	X	X	X		31
(5963)gui.pumping.Text.<init>()->(5962)gui.pumping.Text.<init>(java.lang.String)	6	X	X	X	X	X	X	95
(5964)gui.pumping.Text.<init>(gui.pumping.Text)->(1915)java.lang.Object.<init>()	5	X	X	X	X	X		31
(5982)gui.pumping.PumpingLemmaChooser.replace(pumping.PumpingLemma)->(2219)java.util.ArrayList.get(int)	6	X	X	X	X	X	X	95
(5982)gui.pumping.PumpingLemmaChooser.replace(pumping.PumpingLemma)->(2221)java.util.ArrayList.size()	6	X	X	X	X	X	X	95
(5982)gui.pumping.PumpingLemmaChooser.replace(pumping.PumpingLemma)->(2302)java.lang.Object.getClass()	6	X	X	X	X	X	X	95
(5982)gui.pumping.PumpingLemmaChooser.replace(pumping.PumpingLemma)->(2464)java.util.ArrayList.remove(int)	6	X	X	X	X	X	X	95
(5982)gui.pumping.PumpingLemmaChooser.replace(pumping.PumpingLemma)->(2469)java.lang.Object.equals(java.lang.Object)	5	X	X	X	X		X	79
(5982)gui.pumping.PumpingLemmaChooser.replace(pumping.PumpingLemma)->(3338)java.util.ArrayList.add(int,java.lang.Object)	6	X	X	X	X	X	X	95
(6059)gui.viewer.AutomatonDrawer.invalidate()->(6066)gui.viewer.AutomatonDrawer.invalidateBounds()	6	X	X	X	X	X	X	95
(6084)gui.viewer.StateDrawer.<init>()->(1915)java.lang.Object.<init>()	5	X	X	X	X	X		31
(6086)gui.viewer.MooreStateDrawer.<init>()->(6084)gui.viewer.StateDrawer.<init>()	6	X	X	X	X	X	X	95
(6120)gui.viewer.AutomatonDrawer.getCenterIntersection(automata.State,automata.State)->(1130)gui.viewer.AutomatonDrawer.angle(automata.State,automata.State)	6	X	X	X	X	X	X	95
(6120)gui.viewer.AutomatonDrawer.getCenterIntersection(automata.State,automata.State)->(1131)gui.viewer.AutomatonDrawer.pointOnState(automata.State,double)	6	X	X	X	X	X	X	95
(6123)gui.viewer.AutomatonDrawer.transitionChange(automata.event.AutomataTransitionEvent)->(6059)gui.viewer.AutomatonDrawer.invalidate()	6	X	X	X	X	X	X	95
(6124)gui.viewer.AutomatonDrawer.stateChange(automata.event.AutomataStateEvent)->(6059)gui.viewer.AutomatonDrawer.invalidate()	6	X	X	X	X	X	X	95
(6124)gui.viewer.AutomatonDrawer.stateChange(automata.event.AutomataStateEvent)->(6066)gui.viewer.AutomatonDrawer.invalidateBounds()	6	X	X	X	X	X	X	95
(6124)gui.viewer.AutomatonDrawer.stateChange(automata.event.AutomataStateEvent)->(6125)automata.event.AutomataStateEvent.isMove()	6	X	X	X	X	X	X	95
(6126)gui.viewer.AutomatonDrawer.arrowForTransition(automata.Transition)->(2323)java.util.HashMap.get(java.lang.Object)	6	X	X	X	X	X	X	95
(6127)gui.viewer.AutomatonDrawer.setAutomaton(automata.Automaton)->(6059)gui.viewer.AutomatonDrawer.invalidate()	6	X	X	X	X	X	X	95
(6128)gui.viewer.InvisibleCurvedArrow.<init>(int,int,int,int,float,automata.Transition)->(1146)gui.viewer.CurvedArrow.<init>(int,int,int,int,float,automata.Transition)	6	X	X	X	X	X	X	95
(6135)gui.viewer.StateDrawer.<init>(int)->(1915)java.lang.Object.<init>()	5	X	X	X	X	X		31
(6155)gui.viewer.MooreStateDrawer.<init>(int)->(6135)gui.viewer.StateDrawer.<init>(int)	6	X	X	X	X	X	X	95
(6161)gui.viewer.SelectionDrawer.stateChange(automata.event.AutomataStateEvent)->(5850)automata.event.AutomataStateEvent.getState()	6	X	X	X	X	X	X	95
(6161)gui.viewer.SelectionDrawer.stateChange(automata.event.AutomataStateEvent)->(6124)gui.viewer.AutomatonDrawer.stateChange(automata.event.AutomataStateEvent)	6	X	X	X	X	X	X	95
(6161)gui.viewer.SelectionDrawer.stateChange(automata.event.AutomataStateEvent)->(6162)automata.event.AutomataStateEvent.isDelete()	6	X	X	X	X	X	X	95
(6165)gui.viewer.SelectionDrawer.removeSelected(automata.Transition)->(6164)gui.viewer.SelectionDrawer.distributeChangeEvent()	6	X	X	X	X	X	X	95
(6231)gui.editor.DefaultToolBox.<init>()->(1915)java.lang.Object.<init>()	5	X	X	X	X	X		31
(6279)gui.editor.TMTransitionCreator.initTransition(automata.State,automata.State)->(1247)gui.editor.TMTransitionCreator.initTransition(automata.State,automata.State,java.lang.String)	6	X	X	X	X	X	X	95
(6280)gui.editor.MealyTransitionCreator.initTransition(automata.State,automata.State)->(3803)automata.mealy.MealyTransition.<init>(automata.State,automata.State,java.lang.String,java.lang.String)	6	X	X	X	X	X	X	95
(6281)gui.editor.MooreTransitionCreator.initTransition(automata.State,automata.State)->(3812)automata.mealy.MooreTransition.<init>(automata.State,automata.State,java.lang.String)	6	X	X	X	X	X	X	95
(6282)gui.editor.PDATransitionCreator.initTransition(automata.State,automata.State)->(3792)automata.pda.PDATransition.<init>(automata.State,automata.State,java.lang.String,java.lang.String,java.lang.String)	6	X	X	X	X	X	X	95
(6283)gui.editor.FSATransitionCreator.initTransition(automata.State,automata.State)->(2535)automata.fsa.FSATransition.<init>(automata.State,automata.State,java.lang.String)	6	X	X	X	X	X	X	95
(6299)gui.editor.MooreToolBox.<init>()->(1915)java.lang.Object.<init>()	5	X	X	X	X	X		31
(6302)gui.editor.VDGTransitionCreator.createTransition(automata.State,automata.State)->(2312)automata.Automaton.addTransition(automata.Transition)	5	X	X	X	X		X	79
(6302)gui.editor.VDGTransitionCreator.createTransition(automata.State,automata.State)->(2515)automata.vdg.VDGTransition.<init>(automata.State,automata.State)	6	X	X	X	X	X	X	95
(6302)gui.editor.VDGTransitionCreator.createTransition(automata.State,automata.State)->(2773)gui.viewer.AutomatonDrawer.getAutomaton()	5	X	X	X	X		X	79
(6303)gui.editor.TransitionCreator.<init>()->(1915)java.lang.Object.<init>()	5	X	X	X	X	X		31
(6425)gui.editor.MealyToolBox.<init>()->(1915)java.lang.Object.<init>()	5	X	X	X	X	X		31
(6785)gui.action.OpenAction$FileReadException.<init>(java.lang.String)->(4794)java.lang.RuntimeException.<init>(java.lang.String)	6	X	X	X	X	X	X	95
(6819)gui.ColorComparator.<init>()->(1915)java.lang.Object.<init>()	5	X	X	X	X	X		31
(6822)gui.transform.Matrix.<init>(double,double,double,double,double,double,double,double,double,double,double,double)->(1915)java.lang.Object.<init>()	5	X	X	X	X	X		31
(6826)gui.grammar.ArrowIcon.<init>(int,int)->(1915)java.lang.Object.<init>()	5	X	X	X	X	X		31
(6837)gui.grammar.convert.ConvertController.createForSelected()->(2312)automata.Automaton.addTransition(automata.Transition)	5	X	X	X	X		X	79
(6848)gui.event.SelectionEvent.<init>(java.lang.Object)->(1913)java.util.EventObject.<init>(java.lang.Object)	6	X	X	X	X	X	X	95
(6852)gui.grammar.convert.ConvertController$2.selectionChanged(gui.event.SelectionEvent)->(5628)gui.viewer.SelectionDrawer.clearSelected()	5	X	X	X	X		X	79
(6852)gui.grammar.convert.ConvertController$2.selectionChanged(gui.event.SelectionEvent)->(5636)gui.viewer.SelectionDrawer.addSelected(automata.Transition)	5	X	X	X	X		X	79
(6879)gui.grammar.automata.FSAConvertController$1.compare(java.lang.Object,java.lang.Object)->(1923)java.lang.String.equals(java.lang.Object)	6	X	X	X	X	X	X	95
(6879)gui.grammar.automata.FSAConvertController$1.compare(java.lang.Object,java.lang.Object)->(3598)grammar.Production.getLHS()	6	X	X	X	X	X	X	95
(6879)gui.grammar.automata.FSAConvertController$1.compare(java.lang.Object,java.lang.Object)->(3599)grammar.Production.getRHS()	6	X	X	X	X	X	X	95
(6879)gui.grammar.automata.FSAConvertController$1.compare(java.lang.Object,java.lang.Object)->(4990)java.lang.String.compareTo(java.lang.Object)	6	X	X	X	X	X	X	95
(6882)gui.grammar.automata.ConvertController.changeSelection()->(2323)java.util.HashMap.get(java.lang.Object)	5	X	X	X	X		X	79
(6882)gui.grammar.automata.ConvertController.changeSelection()->(5628)gui.viewer.SelectionDrawer.clearSelected()	5	X	X	X	X		X	79
(6882)gui.grammar.automata.ConvertController.changeSelection()->(5631)gui.viewer.SelectionDrawer.addSelected(automata.State)	5	X	X	X	X		X	79
(6882)gui.grammar.automata.ConvertController.changeSelection()->(5636)gui.viewer.SelectionDrawer.addSelected(automata.Transition)	5	X	X	X	X		X	79
(6892)gui.grammar.automata.FSAConvertController.getProductions(automata.State)->(41)automata.fsa.FSAToRegularGrammarConverter.getLambdaProductionForFinalState(automata.Automaton,automata.State)	5	X	X	X	X		X	79
(6892)gui.grammar.automata.FSAConvertController.getProductions(automata.State)->(2467)automata.Automaton.isFinalState(automata.State)	5	X	X	X	X		X	79
(6893)gui.grammar.automata.TuringConvertController.getProductions(automata.State)->(222)automata.turing.TuringToGrammarConverter.createProductionsForInit(automata.State,automata.Transition[])	5	X	X	X	X		X	79
(6895)gui.grammar.automata.PDAConvertController.getProductions(automata.Transition)->(258)automata.pda.PDAToCFGConverter.createProductionsForTransition(automata.Transition,automata.Automaton)	5	X	X	X	X		X	79
(6895)gui.grammar.automata.PDAConvertController.getProductions(automata.Transition)->(2210)java.util.ArrayList.toArray(java.lang.Object[])	5	X	X	X	X		X	79
(6896)gui.grammar.automata.FSAConvertController.getProductions(automata.Transition)->(2526)automata.fsa.FSAToRegularGrammarConverter.getProductionForTransition(automata.Transition)	5	X	X	X	X		X	79
(6897)gui.grammar.automata.TuringConvertController.getProductions(automata.Transition)->(223)automata.turing.TuringToGrammarConverter.createProductionsForTransition(automata.Transition,automata.State[])	5	X	X	X	X		X	79
(6922)gui.grammar.automata.TuringConvertController$ProductionComp.compare(grammar.Production,grammar.Production)->(1923)java.lang.String.equals(java.lang.Object)	6	X	X	X	X	X	X	95
(6922)gui.grammar.automata.TuringConvertController$ProductionComp.compare(grammar.Production,grammar.Production)->(3598)grammar.Production.getLHS()	6	X	X	X	X	X	X	95
(6922)gui.grammar.automata.TuringConvertController$ProductionComp.compare(grammar.Production,grammar.Production)->(4990)java.lang.String.compareTo(java.lang.Object)	6	X	X	X	X	X	X	95
(6925)gui.grammar.automata.TuringConvertController$1.compare(grammar.Production,grammar.Production)->(1923)java.lang.String.equals(java.lang.Object)	6	X	X	X	X	X	X	95
(6925)gui.grammar.automata.TuringConvertController$1.compare(grammar.Production,grammar.Production)->(1928)java.lang.String.length()	6	X	X	X	X	X	X	95
(6925)gui.grammar.automata.TuringConvertController$1.compare(grammar.Production,grammar.Production)->(3598)grammar.Production.getLHS()	6	X	X	X	X	X	X	95
(6925)gui.grammar.automata.TuringConvertController$1.compare(grammar.Production,grammar.Production)->(3599)grammar.Production.getRHS()	6	X	X	X	X	X	X	95
(6927)gui.grammar.automata.GrammarCreationException.<init>()->(2260)java.lang.RuntimeException.<init>()	6	X	X	X	X	X	X	95
(6928)gui.grammar.automata.GrammarCreationException.<init>(java.lang.String)->(4794)java.lang.RuntimeException.<init>(java.lang.String)	6	X	X	X	X	X	X	95
(6930)gui.grammar.automata.PDAConvertController$1.compare(java.lang.Object,java.lang.Object)->(1923)java.lang.String.equals(java.lang.Object)	6	X	X	X	X	X	X	95
(6930)gui.grammar.automata.PDAConvertController$1.compare(java.lang.Object,java.lang.Object)->(3598)grammar.Production.getLHS()	6	X	X	X	X	X	X	95
(6930)gui.grammar.automata.PDAConvertController$1.compare(java.lang.Object,java.lang.Object)->(3599)grammar.Production.getRHS()	6	X	X	X	X	X	X	95
(6930)gui.grammar.automata.PDAConvertController$1.compare(java.lang.Object,java.lang.Object)->(4990)java.lang.String.compareTo(java.lang.Object)	6	X	X	X	X	X	X	95
(6946)gui.grammar.transform.UselessController.doStep()->(1578)gui.grammar.transform.UselessController.nextStep()	6	X	X	X	X	X	X	95
(6946)gui.grammar.transform.UselessController.doStep()->(1579)gui.grammar.transform.UselessController.updateDisplay()	6	X	X	X	X	X	X	95
(6951)gui.grammar.transform.LambdaController.expandRowProduction(int)->(1585)gui.grammar.transform.LambdaController.updateDisplay()	6	X	X	X	X	X	X	95
(6999)gui.grammar.transform.UnitPane$12.compare(java.lang.Object,java.lang.Object)->(1923)java.lang.String.equals(java.lang.Object)	5	X	X	X	X		X	79
(6999)gui.grammar.transform.UnitPane$12.compare(java.lang.Object,java.lang.Object)->(3598)grammar.Production.getLHS()	5	X	X	X	X		X	79
(6999)gui.grammar.transform.UnitPane$12.compare(java.lang.Object,java.lang.Object)->(3599)grammar.Production.getRHS()	5	X	X	X	X		X	79
(6999)gui.grammar.transform.UnitPane$12.compare(java.lang.Object,java.lang.Object)->(4990)java.lang.String.compareTo(java.lang.Object)	5	X	X	X	X		X	79
(7058)gui.grammar.parse.LRParseController.updateStatus()->(1660)gui.grammar.parse.LRParseController.stackString()	6	X	X	X	X	X	X	95
(7058)gui.grammar.parse.LRParseController.updateStatus()->(2208)java.lang.String.substring(int)	6	X	X	X	X	X	X	95
(7064)gui.grammar.parse.LRParseController$IntStack.peekInt()->(2264)java.lang.Integer.intValue()	6	X	X	X	X	X	X	95
(7075)gui.grammar.parse.LLParseController.updateStatus()->(1675)gui.grammar.parse.LLParseController.stackString()	6	X	X	X	X	X	X	95
(7075)gui.grammar.parse.LLParseController.updateStatus()->(2208)java.lang.String.substring(int)	6	X	X	X	X	X	X	95
(7087)gui.grammar.parse.LRParseController$IntStack.<init>()->(3784)java.util.Stack.<init>()	5	X	X	X	X	X		31
(7088)gui.grammar.parse.LRParseController$IntStack.popInt()->(2264)java.lang.Integer.intValue()	5	X	X	X	X		X	79
(7092)gui.grammar.parse.LLParseDerivationController.nextStep()->(1686)gui.grammar.parse.LLParseDerivationController.done()	6	X	X	X	X	X	X	95
(7092)gui.grammar.parse.LLParseDerivationController.nextStep()->(1689)gui.grammar.parse.LLParseDerivationController.isLL1()	6	X	X	X	X	X	X	95
(7097)gui.grammar.parse.LLParseDerivationController.completeAll()->(1687)gui.grammar.parse.LLParseDerivationController.completeStep()	6	X	X	X	X	X	X	95
(7107)gui.grammar.parse.LRParseDerivationController.completeAll()->(1739)gui.grammar.parse.LRParseDerivationController.completeStep()	6	X	X	X	X	X	X	95
(7160)gui.grammar.parse.LRParseDerivationController.isFinalSet(java.util.Set)->(2744)java.lang.String.endsWith(java.lang.String)	5	X	X	X	X		X	79
(7160)gui.grammar.parse.LRParseDerivationController.isFinalSet(java.util.Set)->(3599)grammar.Production.getRHS()	5	X	X	X	X		X	79
(7195)gui.sim.PDAConfigurationIcon.getIconHeight()->(7194)gui.sim.ConfigurationIcon.getIconHeight()	6	X	X	X	X	X	X	95
(7196)gui.sim.TMConfigurationIcon.getIconHeight()->(3744)automata.turing.TMConfiguration.getTapes()	5	X	X	X	X		X	79
(7196)gui.sim.TMConfigurationIcon.getIconHeight()->(7194)gui.sim.ConfigurationIcon.getIconHeight()	6	X	X	X	X	X	X	95
(7266)gui.sim.TMConfigurationIcon.<init>(automata.Configuration)->(7267)gui.sim.ConfigurationIcon.<init>(automata.Configuration)	6	X	X	X	X	X	X	95
(7267)gui.sim.ConfigurationIcon.<init>(automata.Configuration)->(1915)java.lang.Object.<init>()	5	X	X	X	X	X		31
(7267)gui.sim.ConfigurationIcon.<init>(automata.Configuration)->(2294)automata.Configuration.getCurrentState()	5	X	X	X	X		X	79
(7267)gui.sim.ConfigurationIcon.<init>(automata.Configuration)->(2700)automata.State.getAutomaton()	5	X	X	X	X		X	79
(7287)gui.sim.FSAConfigurationIcon.<init>(automata.Configuration)->(7267)gui.sim.ConfigurationIcon.<init>(automata.Configuration)	6	X	X	X	X	X	X	95
(7298)gui.sim.PDAConfigurationIcon.<init>(automata.Configuration)->(7267)gui.sim.ConfigurationIcon.<init>(automata.Configuration)	6	X	X	X	X	X	X	95
(7300)gui.sim.ConfigurationController.changeSelection()->(2294)automata.Configuration.getCurrentState()	5	X	X	X	X		X	79
(7300)gui.sim.ConfigurationController.changeSelection()->(3488)automata.turing.TuringMachine.getParent()	5	X	X	X	X		X	79
(7300)gui.sim.ConfigurationController.changeSelection()->(5628)gui.viewer.SelectionDrawer.clearSelected()	5	X	X	X	X		X	79
(7300)gui.sim.ConfigurationController.changeSelection()->(5631)gui.viewer.SelectionDrawer.addSelected(automata.State)	5	X	X	X	X		X	79
(7300)gui.sim.ConfigurationController.changeSelection()->(7306)gui.sim.ConfigurationController.setFocusIfNeeded(automata.Configuration,boolean)	6	X	X	X	X	X	X	95
(7301)gui.sim.ConfigurationController.reset()->(3604)automata.turing.TMSimulator.getInitialConfigurations(java.lang.String[])	5	X	X	X	X		X	79
(7301)gui.sim.ConfigurationController.reset()->(7300)gui.sim.ConfigurationController.changeSelection()	6	X	X	X	X	X	X	95
(7301)gui.sim.ConfigurationController.reset()->(7302)automata.turing.TMSimulator.getInputStrings()	5	X	X	X	X		X	79
(7303)gui.sim.ConfigurationController.cleanup()->(3390)java.util.HashMap.clear()	5	X	X	X	X		X	79
(7303)gui.sim.ConfigurationController.cleanup()->(3449)java.util.HashMap.values()	5	X	X	X	X		X	79
(7306)gui.sim.ConfigurationController.setFocusIfNeeded(automata.Configuration,boolean)->(2300)automata.Configuration.setFocused(boolean)	5	X	X	X	X		X	79
(7306)gui.sim.ConfigurationController.setFocusIfNeeded(automata.Configuration,boolean)->(3756)automata.Configuration.getParent()	5	X	X	X	X		X	79
(7306)gui.sim.ConfigurationController.setFocusIfNeeded(automata.Configuration,boolean)->(3757)automata.Configuration.getFocused()	5	X	X	X	X		X	79
